ID,Espacialidades,UF,Gini1991,Gini2000,Gini2010
350560,Barrinha,SP,0.43,0.46,0.4
290323,Barro Alto,BA,0.43,0.47,0.51
520320,Barro Alto,GO,0.46,0.49,0.44
290327,Barrocas,BA,0.52,0.56,0.46
230200,Barro,CE,0.5,0.53,0.5
220140,Barro Duro,PI,0.6,0.54,0.51
170310,Barrolandia,TO,0.53,0.57,0.44
290330,Barro Preto,BA,0.42,0.5,0.49
230205,Barroquinha,CE,0.41,0.52,0.55
430200,Barros Cassal,RS,0.54,0.53,0.51
310590,Barroso,MG,0.52,0.54,0.48
350570,Barueri,SP,0.6,0.67,0.61
350580,Bastos,SP,0.7,0.5,0.41
500190,Bataguassu,MS,0.58,0.52,0.47
270070,Batalha,AL,0.55,0.67,0.49
220150,Batalha,PI,0.55,0.56,0.54
350590,Batatais,SP,0.52,0.52,0.5
500200,Bataypora,MS,0.58,0.45,0.56
230210,Baturite,CE,0.52,0.6,0.48
350600,Bauru,SP,0.53,0.58,0.55
250180,Bayeux,PB,0.45,0.45,0.46
350610,Bebedouro,SP,0.49,0.56,0.51
230220,Beberibe,CE,0.47,0.6,0.55
230230,Bela Cruz,CE,0.49,0.54,0.55
210173,Belagua,MA,0.43,0.69,0.63
410275,Bela Vista da Caroba,PR,0.65,0.49,0.51
520330,Bela Vista de Goias,GO,0.56,0.46,0.51
310600,Bela Vista de Minas,MG,0.45,0.48,0.4
210177,Bela Vista do Maranhao,MA,0.5,0.6,0.5
410280,Bela Vista do Paraiso,PR,0.55,0.57,0.47
220155,Bela Vista do Piaui,PI,0.45,0.56,0.59
420213,Bela Vista do Toldo,SC,0.47,0.47,0.46
500210,Bela Vista,MS,0.68,0.68,0.61
270080,Belem,AL,0.54,0.58,0.56
260150,Belem de Maria,PE,0.54,0.56,0.47
250200,Belem do Brejo do Cruz,PB,0.47,0.48,0.46
220157,Belem do Piaui,PI,0.43,0.5,0.53
260160,Belem de Sao Francisco,PE,0.56,0.6,0.63
150140,Belem,PA,0.6,0.64,0.61
250190,Belem,PB,0.49,0.54,0.49
330045,Belford Roxo,RJ,0.44,0.45,0.42
310610,Belmiro Braga,MG,0.58,0.49,0.45
290340,Belmonte,BA,0.56,0.59,0.5
420215,Belmonte,SC,0.49,0.51,0.45
290350,Belo Campo,BA,0.51,0.52,0.49
310620,Belo Horizonte,MG,0.61,0.61,0.6
260170,Belo Jardim,PE,0.52,0.55,0.51
270090,Belo Monte,AL,0.42,0.56,0.65
310630,Belo Oriente,MG,0.47,0.49,0.42
310640,Belo Vale,MG,0.47,0.5,0.46
150145,Belterra,PA,0.52,0.64,0.58
220160,Beneditinos,PI,0.54,0.58,0.55
210180,Benedito Leite,MA,0.49,0.54,0.58
420220,Benedito Novo,SC,0.43,0.37,0.36
150150,Benevides,PA,0.54,0.56,0.48
130060,Benjamin Constant,AM,0.73,0.61,0.56
430205,Benjamin Constant do Sul,RS,0.62,0.53,0.48
350620,Bento de Abreu,SP,0.55,0.38,0.38
240160,Bento Fernandes,RN,0.51,0.61,0.47
430210,Bento Goncalves,RS,0.49,0.47,0.44
210190,Bequimao,MA,0.5,0.62,0.55
310650,Berilo,MG,0.55,0.5,0.45
310665,Berizal,MG,0.44,0.52,0.41
250205,Bernardino Batista,PB,0.49,0.64,0.55
350630,Bernardino de Campos,SP,0.51,0.53,0.45
210193,Bernardo do Mearim,MA,0.36,0.46,0.47
170320,Bernardo Sayao,TO,0.58,0.76,0.42
350635,Bertioga,SP,0.46,0.51,0.48
220170,Bertolinia,PI,0.61,0.62,0.53
310660,Bertopolis,MG,0.61,0.56,0.54
130063,Beruri,AM,0.49,0.62,0.65
220173,Betania do Piaui,PI,0.37,0.7,0.54
260180,Betania,PE,0.52,0.51,0.55
310670,Betim,MG,0.53,0.5,0.47
260190,Bezerros,PE,0.51,0.53,0.52
310680,Bias Fortes,MG,0.47,0.45,0.41
310690,Bicas,MG,0.58,0.57,0.53
420230,Biguacu,SC,0.47,0.51,0.39
350640,Bilac,SP,0.48,0.49,0.43
310700,Biquinhas,MG,0.56,0.45,0.41
350650,Birigui,SP,0.47,0.52,0.42
350660,Biritiba-Mirim,SP,0.51,0.51,0.53
290360,Biritinga,BA,0.53,0.59,0.55
410290,Bituruna,PR,0.48,0.51,0.49
420240,Blumenau,SC,0.47,0.5,0.46
410302,Boa Esperanca do Iguacu,PR,0.53,0.49,0.44
350670,Boa Esperanca do Sul,SP,0.46,0.58,0.44
320100,Boa Esperanca,ES,0.54,0.64,0.45
310710,Boa Esperanca,MG,0.63,0.58,0.47
410300,Boa Esperanca,PR,0.55,0.52,0.47
220177,Boa Hora,PI,0.53,0.45,0.51
290370,Boa Nova,BA,0.6,0.59,0.51
410304,Boa Ventura de Sao Roque,PR,0.43,0.68,0.51
250210,Boa Ventura,PB,0.51,0.5,0.46
230240,Boa Viagem,CE,0.54,0.65,0.59
410305,Boa Vista da Aparecida,PR,0.54,0.63,0.48
430215,Boa Vista das Missoes,RS,0.54,0.59,0.44
430220,Boa Vista do Burica,RS,0.49,0.55,0.43
430222,Boa Vista do Cadeado,RS,0.5,0.7,0.4
210197,Boa Vista do Gurupi,MA,0.52,0.49,0.52
430223,Boa Vista do Incra,RS,0.51,0.59,0.45
130068,Boa Vista do Ramos,AM,0.49,0.69,0.59
430225,Boa Vista do Sul,RS,0.56,0.48,0.45
290380,Boa Vista do Tupim,BA,0.81,0.56,0.56
250215,Boa Vista,PB,0.53,0.52,0.42
140010,Boa Vista,RR,0.57,0.57,0.58
270100,Boca da Mata,AL,0.4,0.56,0.51
130070,Boca do Acre,AM,0.59,0.61,0.63
310720,Bocaina de Minas,MG,0.54,0.55,0.42
420243,Bocaina do Sul,SC,0.41,0.48,0.41
220180,Bocaina,PI,0.53,0.53,0.58
350680,Bocaina,SP,0.46,0.45,0.42
410310,Bocaiuva do Sul,PR,0.5,0.54,0.46
310730,Bocaiuva,MG,0.63,0.55,0.51
260200,Bodoco,PE,0.63,0.64,0.55
500215,Bodoquena,MS,0.51,0.58,0.5
240165,Bodo,RN,0.4,0.59,0.52
350690,Bofete,SP,0.5,0.61,0.46
350700,Boituva,SP,0.49,0.51,0.49
420245,Bombinhas,SC,0.46,0.53,0.44
260210,Bom Conselho,PE,0.62,0.58,0.62
310740,Bom Despacho,MG,0.53,0.59,0.49
420250,Bom Jardim da Serra,SC,0.56,0.66,0.57
520340,Bom Jardim de Goias,GO,0.5,0.59,0.49
310750,Bom Jardim de Minas,MG,0.55,0.5,0.46
210200,Bom Jardim,MA,0.61,0.61,0.58
260220,Bom Jardim,PE,0.47,0.57,0.48
330050,Bom Jardim,RJ,0.6,0.54,0.48
290390,Bom Jesus da Lapa,BA,0.56,0.63,0.6
310760,Bom Jesus da Penha,MG,0.51,0.66,0.42
290395,Bom Jesus da Serra,BA,0.45,0.52,0.52
210203,Bom Jesus das Selvas,MA,0.48,0.57,0.62
520350,Bom Jesus de Goias,GO,0.52,0.58,0.47
310770,Bom Jesus do Amparo,MG,0.56,0.6,0.45
510185,Bom Jesus do Araguaia,MT,0.55,0.55,0.48
310780,Bom Jesus do Galho,MG,0.53,0.5,0.49
330060,Bom Jesus do Itabapoana,RJ,0.58,0.54,0.56
320110,Bom Jesus do Norte,ES,0.54,0.49,0.48
420257,Bom Jesus do Oeste,SC,0.43,0.44,0.39
350710,Bom Jesus dos Perdoes,SP,0.53,0.49,0.41
410315,Bom Jesus do Sul,PR,0.49,0.51,0.46
150157,Bom Jesus do Tocantins,PA,0.58,0.58,0.52
170330,Bom Jesus do Tocantins,TO,0.42,0.64,0.5
250220,Bom Jesus,PB,0.69,0.51,0.5
220190,Bom Jesus,PI,0.77,0.64,0.62
240170,Bom Jesus,RN,0.47,0.55,0.54
430230,Bom Jesus,RS,0.57,0.54,0.52
420253,Bom Jesus,SC,0.68,0.53,0.55
210207,Bom Lugar,MA,0.44,0.56,0.49
220191,Bom Principio do Piaui,PI,0.49,0.48,0.57
430235,Bom Principio,RS,0.41,0.4,0.37
430237,Bom Progresso,RS,0.56,0.52,0.52
310790,Bom Repouso,MG,0.46,0.68,0.46
430240,Bom Retiro do Sul,RS,0.44,0.43,0.38
420260,Bom Retiro,SC,0.49,0.52,0.46
350715,Bom Sucesso de Itarare,SP,0.5,0.59,0.44
410322,Bom Sucesso do Sul,PR,0.6,0.53,0.53
310800,Bom Sucesso,MG,0.56,0.57,0.49
250230,Bom Sucesso,PB,0.52,0.54,0.45
410320,Bom Sucesso,PR,0.53,0.52,0.43
220192,Bonfim do Piaui,PI,0.48,0.56,0.45
310810,Bonfim,MG,0.5,0.51,0.49
140015,Bonfim,RR,0.66,0.5,0.72
310820,Bonfinopolis de Minas,MG,0.61,0.6,0.47
520355,Bonfinopolis,GO,0.48,0.51,0.44
290400,Boninal,BA,0.47,0.58,0.53
290405,Bonito,BA,0.44,0.41,0.5
310825,Bonito de Minas,MG,0.48,0.7,0.57
250240,Bonito de Santa Fe,PB,0.62,0.55,0.52
500220,Bonito,MS,0.58,0.6,0.54
150160,Bonito,PA,0.47,0.49,0.5
260230,Bonito,PE,0.52,0.63,0.55
520357,Bonopolis,GO,0.56,0.54,0.41
430245,Boqueirao do Leao,RS,0.47,0.47,0.47
220194,Boqueirao do Piaui,PI,0.47,0.51,0.5
250250,Boqueirao,PB,0.52,0.48,0.46
280067,Boquim,SE,0.54,0.56,0.5
290410,Boquira,BA,0.61,0.62,0.53
350730,Boraceia,SP,0.43,0.48,0.38
350720,Bora,SP,0.47,0.54,0.4
130080,Borba,AM,0.64,0.64,0.64
250270,Borborema,PB,0.54,0.6,0.5
350740,Borborema,SP,0.61,0.5,0.42
310830,Borda da Mata,MG,0.5,0.53,0.46
350745,Borebi,SP,0.35,0.4,0.39
410330,Borrazopolis,PR,0.52,0.47,0.43
430250,Bossoroca,RS,0.61,0.6,0.49
310840,Botelhos,MG,0.59,0.59,0.47
350750,Botucatu,SP,0.51,0.54,0.54
310850,Botumirim,MG,0.51,0.6,0.46
290420,Botupora,BA,0.61,0.68,0.52
420270,Botuvera,SC,0.49,0.4,0.28
430258,Bozano,RS,0.46,0.54,0.42
420280,Braco do Norte,SC,0.46,0.65,0.41
420285,Braco do Trombudo,SC,0.43,0.43,0.36
150170,Braganca,PA,0.5,0.56,0.58
350760,Braganca Paulista,SP,0.53,0.53,0.52
410335,Braganey,PR,0.57,0.52,0.5
430260,Braga,RS,0.62,0.52,0.47
270110,Branquinha,AL,0.39,0.54,0.42
310855,Brasilandia de Minas,MG,0.5,0.63,0.44
410337,Brasilandia do Sul,PR,0.43,0.6,0.45
170360,Brasilandia do Tocantins,TO,0.49,0.54,0.53
500230,Brasilandia,MS,0.53,0.6,0.52
120010,Brasileia,AC,0.56,0.6,0.58
220196,Brasileira,PI,0.53,0.52,0.48
310860,Brasilia de Minas,MG,0.57,0.62,0.54
530010,Brasilia,DF,0.62,0.63,0.63
150172,Brasil Novo,PA,0.48,0.55,0.67
510190,Brasnorte,MT,0.52,0.59,0.53
310890,Brasopolis,MG,0.56,0.62,0.54
310870,Bras Pires,MG,0.53,0.54,0.44
310880,Braunas,MG,0.56,0.6,0.55
350770,Brauna,SP,0.51,0.47,0.43
520360,Brazabrantes,GO,0.52,0.43,0.4
260240,Brejao,PE,0.49,0.47,0.49
320115,Brejetuba,ES,0.59,0.61,0.48
170370,Brejinho de Nazare,TO,0.56,0.64,0.55
260250,Brejinho,PE,0.68,0.6,0.49
240180,Brejinho,RN,0.47,0.56,0.49
350775,Brejo Alegre,SP,0.36,0.44,0.39
260260,Brejo da Madre de Deus,PE,0.49,0.51,0.47
210215,Brejo de Areia,MA,0.51,0.49,0.48
250280,Brejo do Cruz,PB,0.44,0.53,0.47
220198,Brejo do Piaui,PI,0.46,0.43,0.52
250290,Brejo dos Santos,PB,0.52,0.54,0.46
290430,Brejoes,BA,0.48,0.46,0.5
150175,Brejo Grande do Araguaia,PA,0.54,0.55,0.57
280070,Brejo Grande,SE,0.42,0.52,0.51
290440,Brejolandia,BA,0.44,0.57,0.56
210210,Brejo,MA,0.54,0.71,0.64
230250,Brejo Santo,CE,0.66,0.61,0.52
150178,Breu Branco,PA,0.54,0.61,0.53
150180,Breves,PA,0.53,0.58,0.58
520380,Britania,GO,0.5,0.48,0.55
430265,Brochier,RS,0.42,0.4,0.36
350780,Brodowski,SP,0.45,0.42,0.44
290450,Brotas de Macaubas,BA,0.59,0.69,0.56
350790,Brotas,SP,0.51,0.54,0.41
310900,Brumadinho,MG,0.58,0.57,0.57
290460,Brumado,BA,0.71,0.57,0.52
420287,Brunopolis,SC,0.44,0.54,0.47
420290,Brusque,SC,0.41,0.46,0.4
310910,Bueno Brandao,MG,0.47,0.54,0.44
310920,Buenopolis,MG,0.56,0.64,0.49
260270,Buenos Aires,PE,0.44,0.46,0.45
290470,Buerarema,BA,0.6,0.52,0.53
310925,Bugre,MG,0.43,0.59,0.44
260280,Buique,PE,0.55,0.61,0.57
120013,Bujari,AC,0.51,0.64,0.58
150190,Bujaru,PA,0.53,0.52,0.52
350800,Buri,SP,0.54,0.51,0.5
350810,Buritama,SP,0.48,0.56,0.44
520390,Buriti Alegre,GO,0.56,0.52,0.43
210230,Buriti Bravo,MA,0.56,0.56,0.55
210232,Buriticupu,MA,0.55,0.62,0.6
520393,Buriti de Goias,GO,0.41,0.39,0.49
220200,Buriti dos Lopes,PI,0.45,0.57,0.54
220202,Buriti dos Montes,PI,0.49,0.56,0.57
170380,Buriti do Tocantins,TO,0.55,0.62,0.56
210220,Buriti,MA,0.4,0.54,0.63
520396,Buritinopolis,GO,0.54,0.62,0.77
290475,Buritirama,BA,0.49,0.72,0.57
210235,Buritirana,MA,0.44,0.51,0.5
310930,Buritis,MG,0.54,0.7,0.57
110045,Buritis,RO,0.39,0.65,0.5
350820,Buritizal,SP,0.42,0.45,0.46
310940,Buritizeiro,MG,0.55,0.52,0.41
430270,Butia,RS,0.47,0.48,0.47
130083,Caapiranga,AM,0.51,0.53,0.58
250300,Caapora,PB,0.44,0.51,0.47
500240,Caarapo,MS,0.64,0.58,0.5
290480,Caatiba,BA,0.65,0.39,0.39
290485,Cabaceiras do Paraguacu,BA,0.49,0.57,0.54
250310,Cabaceiras,PB,0.55,0.5,0.46
310945,Cabeceira Grande,MG,0.49,0.52,0.47
220205,Cabeceiras do Piaui,PI,0.45,0.58,0.53
520400,Cabeceiras,GO,0.57,0.56,0.48
250320,Cabedelo,PB,0.61,0.66,0.7
110003,Cabixi,RO,0.7,0.58,0.51
260290,Cabo de Santo Agostinho,PE,0.5,0.54,0.53
330070,Cabo Frio,RJ,0.55,0.59,0.54
310950,Cabo Verde,MG,0.58,0.59,0.43
350830,Cabralia Paulista,SP,0.61,0.43,0.4
350840,Cabreuva,SP,0.53,0.46,0.42
260300,Cabrobo,PE,0.58,0.58,0.58
420300,Cacador,SC,0.53,0.54,0.48
430280,Cacapava do Sul,RS,0.56,0.54,0.48
350850,Cacapava,SP,0.52,0.52,0.5
110060,Cacaulandia,RO,0.44,0.61,0.56
430290,Cacequi,RS,0.58,0.51,0.52
510250,Caceres,MT,0.55,0.61,0.53
520410,Cachoeira Alta,GO,0.65,0.59,0.51
290490,Cachoeira,BA,0.64,0.59,0.56
310960,Cachoeira da Prata,MG,0.53,0.46,0.43
520420,Cachoeira de Goias,GO,0.41,0.52,0.47
310970,Cachoeira de Minas,MG,0.51,0.46,0.45
310270,Cachoeira de Pajeu,MG,0.55,0.53,0.52
150200,Cachoeira do Arari,PA,0.49,0.74,0.6
150195,Cachoeira do Piria,PA,0.59,0.55,0.58
250330,Cachoeira dos Indios,PB,0.58,0.51,0.5
430300,Cachoeira do Sul,RS,0.64,0.57,0.54
520425,Cachoeira Dourada,GO,0.48,0.57,0.47
310980,Cachoeira Dourada,MG,0.53,0.58,0.35
210237,Cachoeira Grande,MA,0.37,0.48,0.57
350860,Cachoeira Paulista,SP,0.57,0.54,0.52
330080,Cachoeiras de Macacu,RJ,0.51,0.49,0.49
260310,Cachoeirinha,PE,0.59,0.53,0.48
430310,Cachoeirinha,RS,0.46,0.47,0.44
170382,Cachoeirinha,TO,0.28,0.49,0.47
320120,Cachoeiro de Itapemirim,ES,0.57,0.54,0.52
250340,Cacimba de Areia,PB,0.45,0.51,0.49
250350,Cacimba de Dentro,PB,0.6,0.58,0.53
250355,Cacimbas,PB,0.49,0.62,0.53
270120,Cacimbinhas,AL,0.55,0.69,0.6
430320,Cacique Doble,RS,0.59,0.5,0.51
110004,Cacoal,RO,0.66,0.55,0.57
350870,Caconde,SP,0.53,0.59,0.5
520430,Cacu,GO,0.62,0.58,0.53
290500,Cacule,BA,0.62,0.68,0.48
290510,Caem,BA,0.45,0.57,0.54
310990,Caetanopolis,MG,0.45,0.57,0.42
290515,Caetanos,BA,0.45,0.59,0.5
311000,Caete,MG,0.5,0.59,0.46
260320,Caetes,PE,0.45,0.56,0.6
290520,Caetite,BA,0.63,0.66,0.59
290530,Cafarnaum,BA,0.58,0.59,0.55
410340,Cafeara,PR,0.4,0.44,0.4
410345,Cafelandia,PR,0.66,0.52,0.41
350880,Cafelandia,SP,0.53,0.56,0.46
410347,Cafezal do Sul,PR,0.48,0.62,0.41
350890,Caiabu,SP,0.4,0.41,0.37
311010,Caiana,MG,0.53,0.49,0.42
520440,Caiaponia,GO,0.57,0.55,0.52
430330,Caibate,RS,0.68,0.52,0.48
420310,Caibi,SC,0.62,0.55,0.44
240185,Caicara do Norte,RN,0.47,0.45,0.53
240190,Caicara do Rio do Vento,RN,0.43,0.55,0.49
250360,Caicara,PB,0.46,0.52,0.51
430340,Caicara,RS,0.67,0.57,0.47
240200,Caico,RN,0.54,0.56,0.56
350900,Caieiras,SP,0.43,0.49,0.47
290540,Cairu,BA,0.4,0.49,0.53
350910,Caiua,SP,0.49,0.48,0.45
350920,Cajamar,SP,0.57,0.54,0.43
210240,Cajapio,MA,0.42,0.49,0.57
210250,Cajari,MA,0.39,0.45,0.63
350925,Cajati,SP,0.53,0.53,0.47
220207,Cajazeiras do Piaui,PI,0.47,0.61,0.49
250370,Cajazeiras,PB,0.62,0.61,0.56
250375,Cajazeirinhas,PB,0.52,0.57,0.5
350930,Cajobi,SP,0.47,0.5,0.4
270130,Cajueiro,AL,0.44,0.46,0.49
220208,Cajueiro da Praia,PI,0.43,0.59,0.63
311020,Cajuri,MG,0.39,0.52,0.43
350940,Cajuru,SP,0.56,0.52,0.4
260330,Calcado,PE,0.54,0.52,0.53
160020,Calcoene,AP,0.71,0.61,0.67
250380,Caldas Brandao,PB,0.45,0.47,0.47
311030,Caldas,MG,0.61,0.54,0.49
520450,Caldas Novas,GO,0.54,0.6,0.49
520455,Caldazinha,GO,0.47,0.54,0.44
290550,Caldeirao Grande,BA,0.44,0.61,0.55
220209,Caldeirao Grande do Piaui,PI,0.55,0.66,0.53
410350,California,PR,0.53,0.52,0.5
420315,Calmon,SC,0.58,0.47,0.42
260340,Calumbi,PE,0.52,0.58,0.54
290560,Camacan,BA,0.69,0.64,0.6
290570,Camacari,BA,0.5,0.57,0.53
311040,Camacho,MG,0.58,0.39,0.46
250390,Camalau,PB,0.42,0.49,0.46
290580,Camamu,BA,0.54,0.59,0.54
311050,Camanducaia,MG,0.52,0.52,0.5
500260,Camapua,MS,0.57,0.56,0.49
430350,Camaqua,RS,0.57,0.55,0.48
260345,Camaragibe,PE,0.53,0.58,0.51
430355,Camargo,RS,0.49,0.46,0.39
430360,Cambara do Sul,RS,0.51,0.5,0.45
410360,Cambara,PR,0.62,0.52,0.47
410370,Cambe,PR,0.45,0.49,0.42
410380,Cambira,PR,0.51,0.52,0.42
420320,Camboriu,SC,0.46,0.46,0.4
330090,Cambuci,RJ,0.62,0.53,0.47
311060,Cambui,MG,0.46,0.49,0.46
311070,Cambuquira,MG,0.6,0.59,0.5
150210,Cameta,PA,0.5,0.6,0.58
230260,Camocim,CE,0.54,0.65,0.56
260350,Camocim de Sao Felix,PE,0.58,0.56,0.53
311080,Campanario,MG,0.54,0.53,0.44
311090,Campanha,MG,0.54,0.56,0.5
270135,Campestre,AL,0.51,0.49,0.47
430367,Campestre da Serra,RS,0.39,0.42,0.31
520460,Campestre de Goias,GO,0.43,0.49,0.42
210255,Campestre do Maranhao,MA,0.49,0.6,0.48
311100,Campestre,MG,0.55,0.5,0.52
520465,Campinacu,GO,0.52,0.51,0.49
410390,Campina da Lagoa,PR,0.55,0.61,0.46
430370,Campina das Missoes,RS,0.56,0.45,0.41
350945,Campina do Monte Alegre,SP,0.59,0.49,0.53
410395,Campina do Simao,PR,0.54,0.52,0.5
410400,Campina Grande do Sul,PR,0.52,0.49,0.44
250400,Campina Grande,PB,0.61,0.62,0.58
510260,Campinapolis,MT,0.61,0.6,0.69
220210,Campinas do Piaui,PI,0.5,0.62,0.55
430380,Campinas do Sul,RS,0.56,0.53,0.46
350950,Campinas,SP,0.53,0.57,0.56
311110,Campina Verde,MG,0.53,0.58,0.47
520470,Campinorte,GO,0.6,0.54,0.49
270140,Campo Alegre,AL,0.45,0.53,0.47
520480,Campo Alegre de Goias,GO,0.75,0.7,0.46
290590,Campo Alegre de Lourdes,BA,0.84,0.61,0.61
220211,Campo Alegre do Fidalgo,PI,0.42,0.67,0.65
420330,Campo Alegre,SC,0.49,0.49,0.41
311115,Campo Azul,MG,0.66,0.58,0.48
420340,Campo Belo do Sul,SC,0.57,0.52,0.46
311120,Campo Belo,MG,0.56,0.51,0.47
430390,Campo Bom,RS,0.46,0.48,0.43
410405,Campo Bonito,PR,0.58,0.52,0.48
280100,Campo do Brito,SE,0.58,0.55,0.54
311130,Campo do Meio,MG,0.47,0.48,0.42
410410,Campo do Tenente,PR,0.48,0.49,0.49
420350,Campo Ere,SC,0.54,0.59,0.51
311140,Campo Florido,MG,0.65,0.51,0.52
290600,Campo Formoso,BA,0.57,0.63,0.57
270150,Campo Grande,AL,0.54,0.68,0.58
220213,Campo Grande do Piaui,PI,0.43,0.5,0.48
500270,Campo Grande,MS,0.59,0.6,0.56
220217,Campo Largo do Piaui,PI,0.43,0.51,0.54
410420,Campo Largo,PR,0.47,0.49,0.45
520485,Campo Limpo de Goias,GO,0.45,0.53,0.42
350960,Campo Limpo Paulista,SP,0.46,0.5,0.43
410425,Campo Magro,PR,0.43,0.5,0.38
220220,Campo Maior,PI,0.6,0.56,0.53
410430,Campo Mourao,PR,0.54,0.56,0.5
110070,Campo Novo de Rondonia,RO,0.5,0.67,0.67
510263,Campo Novo do Parecis,MT,0.56,0.68,0.45
430400,Campo Novo,RS,0.57,0.56,0.48
240210,Campo Redondo,RN,0.47,0.56,0.56
311150,Campos Altos,MG,0.55,0.52,0.4
520490,Campos Belos,GO,0.59,0.6,0.55
430410,Campos Borges,RS,0.53,0.55,0.46
510268,Campos de Julio,MT,0.48,0.87,0.62
350970,Campos do Jordao,SP,0.52,0.54,0.59
330100,Campos dos Goytacazes,RJ,0.62,0.56,0.55
311160,Campos Gerais,MG,0.54,0.51,0.44
170384,Campos Lindos,TO,0.56,0.7,0.67
350980,Campos Novos Paulista,SP,0.48,0.56,0.43
420360,Campos Novos,SC,0.57,0.58,0.46
230270,Campos Sales,CE,0.58,0.67,0.58
520495,Campos Verdes,GO,0.55,0.62,0.45
510267,Campo Verde,MT,0.64,0.63,0.51
260360,Camutanga,PE,0.59,0.53,0.48
150215,Canaa dos Carajas,PA,0.52,0.63,0.55
311170,Canaa,MG,0.53,0.57,0.5
510269,Canabrava do Norte,MT,0.54,0.52,0.52
350990,Cananeia,SP,0.57,0.58,0.49
270160,Canapi,AL,0.57,0.67,0.6
290610,Canapolis,BA,0.45,0.6,0.49
311180,Canapolis,MG,0.44,0.5,0.5
290620,Canarana,BA,0.6,0.58,0.48
510270,Canarana,MT,0.61,0.61,0.53
350995,Canas,SP,0.46,0.39,0.43
311190,Cana Verde,MG,0.45,0.47,0.43
220225,Canavieira,PI,0.43,0.54,0.51
290630,Canavieiras,BA,0.56,0.59,0.51
290640,Candeal,BA,0.44,0.52,0.44
290650,Candeias,BA,0.55,0.54,0.48
110080,Candeias do Jamari,RO,0.71,0.52,0.47
311200,Candeias,MG,0.46,0.55,0.48
430420,Candelaria,RS,0.57,0.55,0.46
290660,Candiba,BA,0.5,0.55,0.44
410440,Candido de Abreu,PR,0.54,0.57,0.57
430430,Candido Godoi,RS,0.54,0.53,0.45
210260,Candido Mendes,MA,0.44,0.44,0.58
351000,Candido Mota,SP,0.57,0.52,0.41
351010,Candido Rodrigues,SP,0.38,0.44,0.48
290670,Candido Sales,BA,0.48,0.54,0.5
430435,Candiota,RS,0.51,0.56,0.51
410442,Candoi,PR,0.49,0.63,0.54
430440,Canela,RS,0.51,0.52,0.48
420370,Canelinha,SC,0.47,0.43,0.44
240220,Canguaretama,RN,0.45,0.55,0.49
430450,Cangucu,RS,0.6,0.5,0.49
280110,Canhoba,SE,0.52,0.52,0.52
260370,Canhotinho,PE,0.52,0.57,0.52
230280,Caninde,CE,0.51,0.62,0.58
280120,Caninde de Sao Francisco,SE,0.47,0.64,0.55
351015,Canitar,SP,0.43,0.39,0.4
430460,Canoas,RS,0.5,0.52,0.51
420380,Canoinhas,SC,0.55,0.6,0.49
290680,Cansancao,BA,0.7,0.65,0.57
311205,Cantagalo,MG,0.61,0.64,0.42
410445,Cantagalo,PR,0.65,0.61,0.51
330110,Cantagalo,RJ,0.57,0.56,0.48
210270,Cantanhede,MA,0.49,0.55,0.6
140017,Canta,RR,0.56,0.57,0.66
220230,Canto do Buriti,PI,0.64,0.57,0.52
290682,Canudos,BA,0.46,0.53,0.53
430461,Canudos do Vale,RS,0.44,0.42,0.49
130090,Canutama,AM,0.51,0.73,0.61
150220,Capanema,PA,0.58,0.6,0.53
410450,Capanema,PR,0.62,0.5,0.45
420325,Capao Alto,SC,0.41,0.53,0.51
430462,Capao Bonito do Sul,RS,0.52,0.61,0.52
351020,Capao Bonito,SP,0.55,0.59,0.5
430463,Capao da Canoa,RS,0.49,0.55,0.51
430465,Capao do Cipo,RS,0.61,0.73,0.51
430466,Capao do Leao,RS,0.43,0.48,0.43
311210,Caparao,MG,0.58,0.48,0.43
270170,Capela,AL,0.48,0.57,0.49
430468,Capela de Santana,RS,0.41,0.45,0.39
290685,Capela do Alto Alegre,BA,0.42,0.55,0.49
351030,Capela do Alto,SP,0.48,0.49,0.4
311220,Capela Nova,MG,0.51,0.43,0.44
280130,Capela,SE,0.58,0.55,0.53
311230,Capelinha,MG,0.59,0.57,0.52
311240,Capetinga,MG,0.46,0.53,0.42
311250,Capim Branco,MG,0.49,0.42,0.4
290687,Capim Grosso,BA,0.46,0.56,0.54
250403,Capim,PB,0.38,0.44,0.48
311260,Capinopolis,MG,0.52,0.58,0.59
210275,Capinzal do Norte,MA,0.38,0.52,0.57
420390,Capinzal,SC,0.5,0.48,0.45
230290,Capistrano,CE,0.5,0.6,0.57
311265,Capitao Andrade,MG,0.6,0.45,0.51
220240,Capitao de Campos,PI,0.62,0.67,0.51
311270,Capitao Eneas,MG,0.56,0.54,0.47
220245,Capitao Gervasio Oliveira,PI,0.4,0.57,0.56
410460,Capitao Leonidas Marques,PR,0.53,0.64,0.46
150230,Capitao Poco,PA,0.52,0.65,0.62
430469,Capitao,RS,0.41,0.36,0.38
311280,Capitolio,MG,0.54,0.43,0.4
420395,Capivari de Baixo,SC,0.46,0.41,0.36
430467,Capivari do Sul,RS,0.58,0.65,0.68
351040,Capivari,SP,0.48,0.49,0.46
120017,Capixaba,AC,0.48,0.55,0.56
260380,Capoeiras,PE,0.51,0.51,0.5
311290,Caputira,MG,0.43,0.57,0.57
430471,Caraa,RS,0.49,0.48,0.39
140020,Caracarai,RR,0.61,0.59,0.56
500280,Caracol,MS,0.49,0.5,0.43
