codigo,Espacialidades,UF,ESPVIDA1991,MORT1991,ESPVIDA2000,MORT12000,ESPVIDA2010,MORT12010
110147,Primavera de Rondonia,RO,62.73,43,66.18,30.38,72.94,18.1
110148,Sao Felipe D'Oeste,RO,62.73,43,66.62,29.15,71.78,21
110149,Sao Francisco do Guapore,RO,63.84,39.23,66.9,28.36,70.04,25.8
110150,Seringueiras,RO,62.3,44.53,65.37,32.74,71.75,21.1
110155,Teixeiropolis,RO,64.18,38.09,66.57,29.28,74.09,15.5
110160,Theobroma,RO,63.16,41.52,64.86,34.28,70.4,24.8
110170,Urupa,RO,63.84,39.23,65.59,32.08,71.32,22.2
110175,Vale do Anari,RO,59.95,53.47,64.61,35.05,70.36,24.9
110180,Vale do Paraiso,RO,63.84,39.23,66.9,28.36,72.5,19.2
120001,Acrelandia,AC,64.1,39.43,68.36,25.65,73.45,18.3
120005,Assis Brasil,AC,63.73,40.73,67.64,27.61,71.19,24.3
120010,Brasileia,AC,62.33,45.75,66.57,30.71,71.22,24.2
120013,Bujari,AC,65.62,36.18,67.39,28.33,71.32,23.9
120017,Capixaba,AC,60.74,51.95,65.93,32.63,72.62,20.4
120020,Cruzeiro do Sul,AC,64.1,39.43,68.23,26,71.58,23.38
120025,Epitaciolandia,AC,63.56,41.3,67.05,29.28,71.27,24.1
120030,Feijo,AC,60.04,54.83,63.64,40.18,68.35,33.2
120032,Jordao,AC,61.64,48.39,63.24,41.58,68.83,31.6
120033,Mancio Lima,AC,62.33,45.75,65.93,32.63,71.17,24.4
120034,Manoel Urbano,AC,63.56,41.3,66.57,30.71,71.04,24.7
120035,Marechal Thaumaturgo,AC,60.74,51.95,63.24,41.58,68.55,32.5
120038,Placido de Castro,AC,63.94,39.98,68.23,26,72.17,21.6
120039,Porto Walter,AC,60.74,51.95,63.24,41.58,68.58,32.4
120040,Rio Branco,AC,66.02,33.21,68.43,25.45,72.85,20.03
120042,Rodrigues Alves,AC,62.33,45.75,63.64,40.18,69.18,30.4
120043,Santa Rosa do Purus,AC,63.56,41.3,67.05,29.28,71.86,22.4
120045,Senador Guiomard,AC,65.62,36.18,68.43,25.45,72.17,21.6
120050,Sena Madureira,AC,63.83,40.39,68.36,25.65,73.59,18
120060,Tarauaca,AC,61.68,48.24,63.64,40.18,68.21,33.7
120070,Xapuri,AC,63.73,40.73,67.64,27.61,71.38,23.7
120080,Porto Acre,AC,62.33,45.75,66.07,32.2,71.24,24.2
130002,Alvaraes,AM,63.41,49.58,65.37,45.79,71.69,20.8
130006,Amatura,AM,60.91,59.59,66.61,41.14,71.36,21.7
130008,Anama,AM,60.4,61.77,63.05,55.28,69.48,27
130010,Anori,AM,60.71,60.44,65.5,45.3,70.42,24.3
130014,Apui,AM,62.31,53.88,65.85,43.95,71.29,21.9
130020,Atalaia do Norte,AM,63.41,49.58,64.91,47.6,68.95,28.6
130030,Autazes,AM,63.41,49.58,66.96,39.86,72.91,17.8
130040,Barcelos,AM,61.87,55.64,66.57,41.29,68.69,29.5
130050,Barreirinha,AM,62.17,54.43,66.57,41.29,71.45,21.5
130060,Benjamin Constant,AM,62.31,53.88,65.71,44.48,70.78,23.2
130063,Beruri,AM,60.4,61.77,63.53,53.21,68.85,29
130068,Boa Vista do Ramos,AM,60.95,60.24,63.86,51.85,69.99,25.5
130070,Boca do Acre,AM,63.07,50.9,65.11,46.81,71.59,21.1
130080,Borba,AM,59.56,65.43,64.21,50.4,71.53,21.3
130083,Caapiranga,AM,62.31,53.88,64.91,47.6,71.49,21.4
130090,Canutama,AM,59.56,65.43,63.86,51.85,70.1,25.2
130100,Carauari,AM,60,63.5,63.05,55.28,69.68,26.4
130110,Careiro,AM,63.41,49.58,66.96,39.86,71.76,20.7
130115,Careiro da Varzea,AM,62.31,53.88,66.61,41.14,71.76,20.7
130120,Coari,AM,62.31,53.88,67.16,39.16,71.79,19.58
130130,Codajas,AM,58.79,68.95,64.68,48.5,71.49,21.4
130140,Eirunepe,AM,60.91,59.59,63.86,51.85,70.37,24.4
130150,Envira,AM,60.95,59.44,63.53,53.21,68.63,29.6
130160,Fonte Boa,AM,59.56,65.43,62.06,59.65,68.13,31.3
130165,Guajara,AM,59.56,65.43,64.91,47.6,70.7,23.5
130170,Humaita,AM,65.15,43.21,66.96,39.86,72.47,18.9
130180,Ipixuna,AM,57.34,75.82,64.91,47.6,71.32,21.8
130185,Iranduba,AM,63.41,49.58,70.24,28.97,72.94,17.8
130190,Itacoatiara,AM,65.04,43.6,69.44,31.46,73.66,15.31
130195,Itamarati,AM,61.64,56.58,64.68,48.5,71.32,21.8
130200,Itapiranga,AM,63.73,48.4,67.81,36.85,72.54,18.7
130210,Japura,AM,63.41,49.58,65.71,44.48,69.85,25.9
130220,Jurua,AM,57.34,75.82,61.25,63.34,67.24,34.3
130230,Jutai,AM,59.56,65.43,64.21,50.4,70.93,22.8
130240,Labrea,AM,60.91,59.59,66.26,42.43,69.62,26.6
130250,Manacapuru,AM,61.72,56.25,66.61,41.14,72.69,17.23
130255,Manaquiri,AM,62.17,54.43,65.22,46.38,69.88,25.8
130260,Manaus,AM,65.87,43.21,68.6,34.2,74.54,14.24
130270,Manicore,AM,62.29,53.94,66.57,41.29,69.83,26
130280,Maraa,AM,60.95,59.44,63.86,51.85,70.78,23.2
130290,Maues,AM,64.58,45.27,67.81,36.85,72.97,17.7
130300,Nhamunda,AM,60.95,59.44,65.85,43.95,71.73,20.7
130310,Nova Olinda do Norte,AM,60.91,59.59,65.85,43.95,71.81,20.5
130320,Novo Airao,AM,61.87,55.64,64.95,47.45,71.55,21.2
130330,Novo Aripuana,AM,62.29,53.94,66.26,42.43,70.52,24
130340,Parintins,AM,63.19,50.43,67.3,38.66,72.97,17.7
130350,Pauini,AM,59.56,65.43,62.06,59.65,68.45,30.2
130353,Presidente Figueiredo,AM,63.73,48.39,68.26,35.34,73.1,17.4
130356,Rio Preto da Eva,AM,63.73,48.39,67.3,38.66,72.12,19.8
130360,Santa Isabel do Rio Negro,AM,57.34,75.82,62.23,58.86,69.2,27.9
130370,Santo Antonio do Ica,AM,59.56,65.43,64.91,47.6,70.52,24
130380,Sao Gabriel da Cachoeira,AM,63.07,50.9,68.6,34.2,71.59,19.32
130390,Sao Paulo de Olivenca,AM,59.56,65.43,64.95,47.45,71.77,20.6
130395,Sao Sebastiao do Uatuma,AM,61.85,55.7,64.68,48.5,69.34,27.4
130400,Silves,AM,64.58,45.27,66.26,42.43,72.47,18.9
130406,Tabatinga,AM,65.15,43.21,68.05,36.03,71.12,22.3
130410,Tapaua,AM,57.34,75.82,61.25,63.34,66.61,36.6
130420,Tefe,AM,64.58,47.14,67.05,39.53,73.04,17.5
130423,Tonantins,AM,60.91,59.59,64.95,47.45,71.74,20.7
130426,Uarini,AM,62.17,54.43,64.84,47.88,68.43,30.3
130430,Urucara,AM,60.95,59.44,67.16,39.16,70.26,24.7
130440,Urucurituba,AM,60.91,59.59,66.61,41.14,71.53,21.3
140002,Amajari,RR,60.44,76.72,66.87,32.17,73.9,15.3
140005,Alto Alegre,RR,59.44,59.55,66.87,32.17,73.78,15.6
140010,Boa Vista,RR,64.27,41.28,68.47,27.6,73.95,15.39
140015,Bonfim,RR,60.44,76.72,66.87,32.17,73.52,16.1
140017,Canta,RR,63.69,45.43,68.47,27.6,73.19,16.8
140020,Caracarai,RR,63.69,45.43,67.11,31.64,71.77,20.3
140023,Caroebe,RR,56.56,72.5,64.74,38.91,72.48,18.5
140028,Iracema,RR,59.44,59.55,66.87,32.17,73.61,15.9
140030,Mucajai,RR,64.27,41.28,70.21,23.05,73.79,15.5
140040,Normandia,RR,56.56,72.5,65.12,37.65,73.06,17.2
140045,Pacaraima,RR,63.69,45.43,68.47,27.6,72.29,19
140047,Rorainopolis,RR,60.44,76.72,67.11,31.64,72.86,17.6
140050,Sao Joao da Baliza,RR,64.27,41.28,67.11,31.64,71.81,20.2
140060,Sao Luiz,RR,63.69,45.43,67.11,31.64,72.29,19
140070,Uiramuta,RR,59.44,59.55,64.74,38.91,70.95,22.4
150010,Abaetetuba,PA,65.15,44.63,69.98,27.9,72.89,19
150013,Abel Figueiredo,PA,63.23,52.15,67.52,35.75,73,18.35
150020,Acara,PA,62.87,53.64,67.84,34.67,70.44,25.6
150030,Afua,PA,62.98,53.17,67.63,35.37,71.43,22.8
150034,Agua Azul do Norte,PA,59.53,68.62,65.72,42.16,72.83,19.1
150040,Alenquer,PA,60.32,64.86,67.43,36.05,71.72,22
150050,Almeirim,PA,66.56,39.5,69,30.9,73.55,17.4
150060,Altamira,PA,63.14,52.54,70.09,27.56,73.64,17.27
150070,Anajas,PA,63.66,50.4,67.63,35.37,71.43,22.8
150080,Ananindeua,PA,66,41.5,72.19,21.7,74.24,17.17
150085,Anapu,PA,61.42,59.87,67.7,35.11,72.25,20.6
150090,Augusto Correa,PA,60.32,64.86,67.34,36.34,71.3,23.1
150095,Aurora do Para,PA,63.68,50.31,67.44,36,71.38,22.9
150100,Aveiro,PA,64.41,47.44,67.52,35.75,69.87,27.3
150110,Bagre,PA,59.53,68.61,65.13,44.36,71.59,22.3
150120,Baiao,PA,63.27,51.99,67.34,36.34,71.18,23.5
150125,Bannach,PA,67.62,38.38,69.5,29.34,72.06,21.1
150130,Barcarena,PA,67.56,36.08,70.28,27,73.04,18.6
150140,Belem,PA,67.62,38.38,70.5,26.45,74.33,16.06
150145,Belterra,PA,61.26,60.59,65.36,43.48,71.51,22.5
150150,Benevides,PA,60.51,64.01,66.46,39.45,72.9,18.9
150157,Bom Jesus do Tocantins,PA,59.27,69.86,65.13,44.36,71.61,22.3
150160,Bonito,PA,58.34,74.5,64.87,45.39,71.22,23.3
150170,Braganca,PA,59.11,70.65,64.72,45.94,70.27,26.1
150172,Brasil Novo,PA,61.98,57.42,67.43,36.05,73.55,17.4
150175,Brejo Grande do Araguaia,PA,61.8,58.18,67.97,34.23,69.57,28.2
150178,Breu Branco,PA,61.22,60.78,66.06,40.9,71.87,21.6
150180,Breves,PA,62.38,55.69,67.34,36.34,71.65,22.2
150190,Bujaru,PA,64.41,47.44,67.7,35.11,71.76,21.9
150195,Cachoeira do Piria,PA,63.05,52.88,64.68,46.14,71.73,22
150200,Cachoeira do Arari,PA,63.68,50.31,67.7,35.11,71.65,22.2
150210,Cameta,PA,63.68,50.31,67.29,36.52,70.21,26.2
150215,Canaa dos Carajas,PA,61.71,58.58,67.52,35.75,73.06,19.88
150220,Capanema,PA,65.6,42.93,70.24,27.12,72.62,19.6
150230,Capitao Poco,PA,59.64,68.1,64.28,47.69,69.8,27.5
150240,Castanhal,PA,64.1,48.64,70.24,27.12,72.97,17.29
150250,Chaves,PA,64.41,47.44,67.63,35.37,71.15,23.5
150260,Colares,PA,63.5,51.07,67.85,34.63,70.8,24.5
150270,Conceicao do Araguaia,PA,63.36,51.64,69.5,29.34,71.2,23.4
150275,Concordia do Para,PA,62.87,53.64,67.44,36,69.45,28.6
150276,Cumaru do Norte,PA,62.4,55.63,68.57,32.28,72.71,19.4
150277,Curionopolis,PA,60.88,62.3,68.24,33.34,73.53,17.4
150280,Curralinho,PA,58.6,73.19,64.28,47.69,71.15,23.5
150285,Curua,PA,62.29,56.09,67.97,34.23,71.8,21.7
150290,Curuca,PA,61.65,58.85,66.8,38.22,70.48,25.4
150293,Dom Eliseu,PA,59.11,70.65,64.72,45.94,70.8,24.5
150295,Eldorado dos Carajas,PA,60.88,62.3,67.74,34.99,70.42,25.6
150300,Faro,PA,58.34,74.5,64.68,46.14,70.35,25.8
150304,Floresta do Araguaia,PA,63.36,51.64,69.25,30.12,72.52,19.9
150307,Garrafao do Norte,PA,58.34,74.5,64.87,45.39,70.75,24.7
150309,Goianesia do Para,PA,60.13,65.75,66.79,38.27,69.58,28.2
150310,Gurupa,PA,60.88,62.3,67.97,34.23,71.59,22.3
150320,Igarape-Acu,PA,59.64,68.1,66.84,38.08,69.55,28.3
150330,Igarape-Miri,PA,64.35,47.69,67.85,34.63,71.18,23.5
150340,Inhangapi,PA,65.15,44.63,67.74,34.99,69.88,27.2
150345,Ipixuna do Para,PA,63.51,51.01,67.39,36.16,70.44,25.6
150350,Irituia,PA,63.66,50.4,66.36,39.82,70.75,24.7
150360,Itaituba,PA,63.05,52.88,66.46,39.45,72.97,17.29
150370,Itupiranga,PA,61.22,60.78,65.15,44.31,69.73,27.7
150375,Jacareacanga,PA,65.69,42.63,69.56,29.17,73,18.35
150380,Jacunda,PA,64.83,45.82,67.85,34.63,70.14,26.5
150390,Juruti,PA,60.13,65.75,64.28,47.69,70.35,25.8
150400,Limoeiro do Ajuru,PA,64.1,48.64,67.29,36.52,70.21,26.2
150405,Mae do Rio,PA,64.05,48.84,68.69,31.89,70.75,24.7
150410,Magalhaes Barata,PA,62.51,55.15,67.52,35.75,73.06,19.88
150420,Maraba,PA,61.8,58.18,67.43,36.05,72.09,21.44
150430,Maracana,PA,63.58,50.72,66.8,38.22,70.85,24.4
150440,Marapanim,PA,62.29,56.09,69.49,29.38,70.61,25.1
150442,Marituba,PA,61.71,58.58,65.72,42.16,72.6,19.7
150445,Medicilandia,PA,63.14,52.54,70.22,27.19,72.99,18.7
150450,Melgaco,PA,57.84,77.07,64.87,45.39,71.57,22.4
150460,Mocajuba,PA,64.35,47.69,67.39,36.16,70.21,26.2
150470,Moju,PA,61.39,60.01,67.84,34.67,70.44,25.6
150480,Monte Alegre,PA,64.83,45.82,69.65,28.88,70.86,24.4
150490,Muana,PA,64.41,47.44,67.63,35.37,71.51,22.5
150495,Nova Esperanca do Piria,PA,59.52,68.69,66.05,40.93,70.44,25.6
150497,Nova Ipixuna,PA,61.54,59.36,68.05,33.95,70.98,24
150500,Nova Timboteua,PA,59.64,68.1,66.06,40.9,72.43,20.1
150503,Novo Progresso,PA,68.63,32.57,73.27,18.95,74.66,14.9
150506,Novo Repartimento,PA,59.27,69.86,65.15,44.31,69.48,28.5
150510,Obidos,PA,62.49,55.22,67.63,35.37,70.35,25.8
150520,Oeiras do Para,PA,63.58,50.75,67.29,36.52,70.21,26.2
150530,Oriximina,PA,61.6,59.09,69,30.89,71.66,22.1
150540,Ourem,PA,61.71,58.58,67.39,36.16,68.63,31.2
150543,Ourilandia do Norte,PA,62.4,55.63,68.57,32.28,72.72,19.4
150548,Pacaja,PA,60.81,62.62,67.7,35.11,69.78,27.6
150549,Palestina do Para,PA,61.8,58.18,67.97,34.23,70.63,25
150550,Paragominas,PA,60.47,64.19,66.06,40.9,71.87,23.14
150553,Parauapebas,PA,65.69,42.63,68.57,32.28,73.55,17.4
150555,Pau D'Arco,PA,62.93,53.38,67.84,34.67,69.86,27.3
150560,Peixe-Boi,PA,59.11,70.65,64.72,45.94,70.23,26.2
150563,Picarra,PA,62.93,53.38,68.41,32.77,72.54,19.8
150565,Placas,PA,64.05,48.84,67.85,34.63,71.18,23.5
150570,Ponta de Pedras,PA,64.35,47.69,67.63,35.37,71.38,22.9
150580,Portel,PA,63.17,52.38,67.85,34.63,71.04,23.8
150590,Porto de Moz,PA,64.05,48.84,66.92,37.8,71.2,23.4
150600,Prainha,PA,61.26,60.59,65.36,43.48,71.76,21.9
150610,Primavera,PA,60.51,64.01,66.84,38.08,71.3,23.1
150611,Quatipuru,PA,58.6,73.19,64.72,45.94,68.89,30.4
150613,Redencao,PA,66.57,39.47,69.28,30.04,73.23,18.1
150616,Rio Maria,PA,62.93,53.38,68.41,32.77,73.23,18.1
150618,Rondon do Para,PA,63.23,52.15,66.78,38.32,72.29,20.5
150619,Ruropolis,PA,57.84,77.07,64.87,45.39,70.86,24.4
150620,Salinopolis,PA,65.36,43.83,70.5,26.37,72.87,19
150630,Salvaterra,PA,65.6,42.93,69.71,28.72,72.6,19.7
150635,Santa Barbara do Para,PA,61.25,60.64,65.13,44.36,72.06,21.1
150640,Santa Cruz do Arari,PA,59.98,66.49,64.87,45.39,71.51,22.5
150650,Santa Isabel do Para,PA,64.1,48.64,68.94,31.09,72.87,19
150655,Santa Luzia do Para,PA,59.94,66.64,63.22,52.05,68.41,31.9
150658,Santa Maria das Barreiras,PA,63.36,51.64,68.69,31.89,72,21.2
150660,Santa Maria do Para,PA,61.6,59.09,64.87,45.39,70.85,24.4
150670,Santana do Araguaia,PA,63.36,51.64,69.8,28.42,71.43,22.8
150680,Santarem,PA,63.58,50.72,70.28,27,73.44,17.91
150690,Santarem Novo,PA,58.8,72.19,64.87,45.39,71.42,22.8
150700,Santo Antonio do Taua,PA,61.54,59.36,68.94,31.09,70.18,26.3
150710,Sao Caetano de Odivelas,PA,65.15,44.63,69.49,29.38,71.01,23.9
150715,Sao Domingos do Araguaia,PA,63.05,52.88,67.74,34.99,69.25,29.2
150720,Sao Domingos do Capim,PA,63.68,50.31,67.44,36,71.38,22.9
150730,Sao Felix do Xingu,PA,62.38,55.69,69.46,29.48,72.87,19
150740,Sao Francisco do Para,PA,61.6,59.09,66.84,38.08,72.08,21
150745,Sao Geraldo do Araguaia,PA,62.98,53.17,69.9,28.13,72.55,19.8
150746,Sao Joao da Ponta,PA,63.6,50.64,66.8,38.22,71,24
150747,Sao Joao de Pirabas,PA,61.65,58.85,68.41,32.77,70.18,26.3
150750,Sao Joao do Araguaia,PA,57.84,77.07,63.22,52.05,69.47,28.5
150760,Sao Miguel do Guama,PA,59.95,66.6,65.13,44.36,70.1,26.6
150770,Sao Sebastiao da Boa Vista,PA,63.66,50.4,67.85,34.63,70.62,25
150775,Sapucaia,PA,66.57,39.47,69.28,30.04,72.52,19.9
150780,Senador Jose Porfirio,PA,63.14,52.54,66.77,38.32,70.24,26.2
150790,Soure,PA,65.15,44.63,68.24,33.34,70.57,25.2
150795,Tailandia,PA,64.83,45.82,69.82,28.39,71.58,22.3
150796,Terra Alta,PA,62.29,56.09,67.52,35.75,69.59,28.1
150797,Terra Santa,PA,61.54,59.36,68.24,33.34,70.76,24.6
150800,Tome-Acu,PA,60.47,64.19,66.13,40.64,72.87,19
150803,Tracuateua,PA,58.8,72.19,65.15,44.31,71.57,22.4
150805,Trairao,PA,63.05,52.88,66.46,39.45,70.8,24.5
150808,Tucuma,PA,62.38,55.69,69.5,29.34,73.76,16.9
150810,Tucurui,PA,64.83,45.82,70.47,26.45,73,18.35
150812,Ulianopolis,PA,59.53,68.63,65.56,42.75,70.55,25.3
150815,Uruara,PA,63.14,52.54,69,30.9,72.87,19
150820,Vigia,PA,64.83,45.82,69.9,28.13,71.06,23.8
150830,Viseu,PA,59.52,68.69,66.13,40.64,71.57,22.4
150835,Vitoria do Xingu,PA,62.06,57.07,67.7,35.11,72.49,20
150840,Xinguara,PA,66.78,38.74,69.28,30.04,73.02,18.6
160005,Serra do Navio,AP,65.23,41.48,68.68,28.35,71.97,19.4
160010,Amapa,AP,66.88,35.85,68.68,28.35,72.4,18.3
160015,Pedra Branca do Amapari,AP,60.08,62.24,65.19,39.42,71.73,20
160020,Calcoene,AP,59.22,66.18,63.02,47.39,70.51,23.1
160021,Cutias,AP,63,49.86,66.74,34.26,70.58,23
160023,Ferreira Gomes,AP,67.07,35.23,70.21,24.12,74.2,14.3
160025,Itaubal,AP,60.01,62.53,63.02,47.39,70.46,23.3
160027,Laranjal do Jari,AP,63.93,46.28,68.68,28.35,73.06,16.8
160030,Macapa,AP,66.39,39.76,70.21,24.12,74.19,14.04
160040,Mazagao,AP,63.93,46.28,67.89,30.83,70.46,23.3
160050,Oiapoque,AP,64.74,43.26,67.89,30.83,71.71,20
160053,Porto Grande,AP,63.93,46.28,67.89,30.83,71.62,20.2
160055,Pracuuba,AP,59.22,66.18,66.74,34.26,72.4,18.3
160060,Santana,AP,64.74,43.26,68.68,28.35,72.65,17.7
160070,Tartarugalzinho,AP,63,49.86,66.74,34.26,72.63,17.8
160080,Vitoria do Jari,AP,59.22,66.18,65.19,39.42,71.88,19.6
170025,Abreulandia,TO,61.22,58.25,67.79,34.34,75.12,13.7
170030,Aguiarnopolis,TO,58.02,72.59,64.96,43.81,73.21,18
170035,Alianca do Tocantins,TO,62.91,51.43,67.87,34.09,73.04,18.4
170040,Almas,TO,58.54,70.12,64.43,45.71,72.74,19.1
170070,Alvorada,TO,63.48,49.25,68.49,32.19,75.55,12.9
170100,Ananas,TO,60.07,63.18,65.14,43.19,73.23,17.9
170105,Angico,TO,58.72,69.26,64.51,45.44,71.37,22.7
170110,Aparecida do Rio Negro,TO,61.71,56.25,64.53,45.35,72.48,19.8
170130,Aragominas,TO,61.25,58.16,65.03,43.57,69.36,28.5
170190,Araguacema,TO,62.67,52.39,66.05,40.03,73.29,17.8
170200,Araguacu,TO,59.23,66.94,64.96,43.81,72.78,19
170210,Araguaina,TO,63.84,47.9,67.46,35.38,74.23,13.06
170215,Araguana,TO,61.51,57.04,65.03,43.57,70.37,25.5
170220,Araguatins,TO,57.46,75.32,64.15,46.75,72.56,19.6
170230,Arapoema,TO,60.16,62.81,65.7,41.23,73.59,17.1
170240,Arraias,TO,60.56,61.06,67.46,35.38,74.73,14.5
170255,Augustinopolis,TO,56,82.67,64.15,46.75,72.56,19.6
170270,Aurora do Tocantins,TO,60.28,62.27,65.7,41.23,73.23,17.9
170290,Axixa do Tocantins,TO,54.42,91.09,61.44,57.33,69,29.7
170300,Babaculandia,TO,56.38,80.7,64.51,45.44,72.52,19.7
170305,Bandeirantes do Tocantins,TO,63.49,49.22,64.83,44.26,72.79,19
170307,Barra do Ouro,TO,58.9,68.45,64.37,45.93,70.6,24.8
170310,Barrolandia,TO,63.38,49.62,67.87,34.09,73.99,16.2
170320,Bernardo Sayao,TO,61.44,57.33,64.73,44.62,69.9,26.9
170330,Bom Jesus do Tocantins,TO,60.56,61.06,67.65,34.79,74.98,14
170360,Brasilandia do Tocantins,TO,62.2,54.24,66.83,37.41,74.84,14.3
170370,Brejinho de Nazare,TO,58.94,68.28,66.95,37.05,74.2,15.7
170380,Buriti do Tocantins,TO,54.14,92.66,60.52,61.26,67.76,33.8
170382,Cachoeirinha,TO,56.38,80.7,64.59,45.13,70.7,24.6
170384,Campos Lindos,TO,58.16,71.91,61.44,57.33,69.25,28.9
170386,Cariri do Tocantins,TO,63.38,49.62,68.8,31.25,74.55,14.9
170388,Carmolandia,TO,60.16,62.81,66.05,40.03,73.59,17.1
170389,Carrasco Bonito,TO,53.86,94.2,60.44,61.58,68.69,30.7
170390,Caseara,TO,62.67,52.39,66.83,37.41,74.51,15
170410,Centenario,TO,58.9,68.45,64.32,46.11,66.97,36.6
170460,Chapada de Areia,TO,61.37,57.65,62.68,52.33,68.58,31
170510,Chapada da Natividade,TO,60.79,60.1,66.73,37.75,73.84,16.5
170550,Colinas do Tocantins,TO,63.84,47.9,67.46,35.38,73.85,16.5
170555,Combinado,TO,60.16,62.81,67.54,35.14,73.89,16.4
170560,Conceicao do Tocantins,TO,60.56,61.06,64.57,45.19,69.32,28.7
170600,Couto Magalhaes,TO,56.14,81.92,62.68,52.33,70.6,24.8
170610,Cristalandia,TO,63.48,49.25,70.47,26.46,73.29,17.8
170625,Crixas do Tocantins,TO,63.24,50.17,67.54,35.14,72.86,18.8
170650,Darcinopolis,TO,56.41,80.58,64.09,46.96,70.83,24.2
170700,Dianopolis,TO,60.28,62.27,67.54,35.14,74.34,15.4
170710,Divinopolis do Tocantins,TO,59.23,66.94,66.1,39.85,73.97,16.2
170720,Dois Irmaos do Tocantins,TO,58.94,68.28,65.28,42.69,73.78,16.6
170730,Duere,TO,63.48,49.25,68.8,31.25,75.77,12.4
170740,Esperantina,TO,54.14,92.66,59.78,64.48,67.92,33.3
170755,Fatima,TO,60.43,61.63,66.73,37.75,73.75,16.7
170765,Figueiropolis,TO,64.45,45.63,68.8,31.25,74.32,15.4
170770,Filadelfia,TO,63.24,50.17,64.83,44.26,72.52,19.7
170820,Formoso do Araguaia,TO,59.68,64.9,65.11,43.29,73.05,18.4
170825,Fortaleza do Tabocao,TO,63.38,49.62,65.9,40.53,73.5,17.3
170830,Goianorte,TO,57.19,76.66,64.79,44.41,73.31,17.7
170900,Goiatins,TO,58.16,71.91,63.16,50.49,70.87,24.1
170930,Guarai,TO,60.28,62.27,67.79,34.34,75.35,13.3
170950,Gurupi,TO,64.45,45.63,71.68,23.2,75.6,12.7
170980,Ipueiras,TO,61.44,57.33,64.53,45.35,72.81,18.9
171050,Itacaja,TO,61.78,55.95,64.73,44.62,72.87,18.8
171070,Itaguatins,TO,56.14,81.92,64.53,45.35,72.94,18.6
171090,Itapiratins,TO,60.63,60.76,64.43,45.71,72.77,19.1
171110,Itapora do Tocantins,TO,64.96,43.81,70.71,25.79,75.53,12.9
171150,Jau do Tocantins,TO,63.93,49.99,67.87,34.09,73.89,16.4
171180,Juarina,TO,58.9,68.45,64.09,46.96,69.52,28
171190,Lagoa da Confusao,TO,57.46,75.32,64.53,45.35,72.2,20.5
171195,Lagoa do Tocantins,TO,55.9,83.2,62.68,52.33,70.5,25.1
171200,Lajeado,TO,63.39,49.61,64.96,43.81,72.89,18.8
171215,Lavandeira,TO,57.19,76.66,65.46,42.05,71.5,22.3
171240,Lizarda,TO,58.9,68.45,64.09,46.96,70.87,24.1
171245,Luzinopolis,TO,54.24,92.12,60.41,61.71,68.54,31.2
171250,Marianopolis do Tocantins,TO,57.46,75.32,64.37,45.93,72.53,19.6
171270,Mateiros,TO,63.93,49.99,68.49,32.19,74.39,15.3
171280,Maurilandia do Tocantins,TO,59.68,64.9,64.59,45.13,68.43,31.6
171320,Miracema do Tocantins,TO,64.96,43.81,70.51,26.34,74.17,15.8
171330,Miranorte,TO,59.98,63.6,66.05,40.03,73.23,17.9
171360,Monte do Carmo,TO,58.02,72.59,65.14,43.19,73.49,17.3
171370,Monte Santo do Tocantins,TO,59.68,64.9,64.59,45.13,70.6,24.8
171380,Palmeiras do Tocantins,TO,57.46,75.32,65.14,43.19,73.61,17
171395,Muricilandia,TO,56.38,80.7,64.32,46.11,69.72,27.4
171420,Natividade,TO,60.63,60.76,67.79,34.34,75.81,12.4
171430,Nazare,TO,60.07,63.18,64.51,45.44,72.52,19.7
171488,Nova Olinda,TO,57.19,76.66,64.09,46.96,70.92,23.9
171500,Nova Rosalandia,TO,62.71,52.24,66.1,39.85,72.47,19.8
171510,Novo Acordo,TO,62.1,54.64,65.28,42.69,72.81,19
171515,Novo Alegre,TO,58.94,68.28,66.73,37.75,73.72,16.8
171525,Novo Jardim,TO,60.79,60.1,64.32,46.11,68.78,30.4
171550,Oliveira de Fatima,TO,58.54,70.12,65.11,43.29,72.86,18.8
171570,Palmeirante,TO,58.94,68.28,64.51,45.44,70.37,25.5
171575,Palmeiropolis,TO,63.49,49.22,68.8,31.25,74.01,16.1
171610,Paraiso do Tocantins,TO,64.61,45.08,67.65,34.79,74.88,14.2
171620,Parana,TO,61.37,57.65,64.73,44.62,71.63,22
171630,Pau D'Arco,TO,63.49,49.22,64.83,44.26,72.51,19.7
171650,Pedro Afonso,TO,63.39,49.61,68.8,31.25,75.77,12.4
171660,Peixe,TO,62.91,51.43,67.87,34.09,73.69,16.8
171665,Pequizeiro,TO,62.05,54.84,66.05,40.03,73.38,17.6
171670,Colmeia,TO,60.16,62.81,66.1,39.85,73.97,16.2
171700,Pindorama do Tocantins,TO,60.28,62.27,64.28,46.27,68.97,29.8
171720,Piraque,TO,63.84,47.9,67.48,35.32,72.51,19.7
171750,Pium,TO,59.23,66.94,66.73,37.75,74.3,15.5
171780,Ponte Alta do Bom Jesus,TO,58.94,68.28,66.95,37.05,74.19,15.7
171790,Ponte Alta do Tocantins,TO,61.71,56.25,64.57,45.19,71.72,21.7
171800,Porto Alegre do Tocantins,TO,60.56,61.06,66.83,37.41,72.09,20.8
171820,Porto Nacional,TO,63.39,49.61,67.48,35.32,74.56,14.9
