ID,Espacialidades,UF,Renda1991,Renda2000,Renda2010
520320,Barro Alto,GO,174.2,275.22,628.55
290327,Barrocas,BA,96.96,163,284.41
230200,Barro,CE,91.52,166.99,254.44
220140,Barro Duro,PI,155.73,189.43,359.06
170310,Barrolandia,TO,168.57,275.33,335.26
290330,Barro Preto,BA,68.77,167.44,287.6
230205,Barroquinha,CE,74.31,117.28,192.96
430200,Barros Cassal,RS,218.24,307.18,587.45
310590,Barroso,MG,236.92,376.72,535.1
350570,Barueri,SP,736.32,994.81,1095.84
350580,Bastos,SP,405.03,491.64,609.76
500190,Bataguassu,MS,336.22,431.19,614.34
270070,Batalha,AL,147.26,246.02,265.62
220150,Batalha,PI,78.19,123.62,230.66
350590,Batatais,SP,585.87,717.67,941.79
500200,Bataypora,MS,268.05,278.14,631.47
230210,Baturite,CE,142.91,210.55,284.88
350600,Bauru,SP,739.61,987.7,1163.86
250180,Bayeux,PB,160.46,233.25,376.74
350610,Bebedouro,SP,531.46,672.76,881.64
230220,Beberibe,CE,115.07,159.43,304.61
230230,Bela Cruz,CE,107.82,124.25,221.07
210173,Belagua,MA,67.65,84.11,107.14
410275,Bela Vista da Caroba,PR,152.04,239.45,507.41
520330,Bela Vista de Goias,GO,334.09,386.79,708.62
310600,Bela Vista de Minas,MG,181.95,314.6,440.23
210177,Bela Vista do Maranhao,MA,81.72,108.79,197.65
410280,Bela Vista do Paraiso,PR,360.85,516.13,710.14
220155,Bela Vista do Piaui,PI,43.25,105.59,203.61
420213,Bela Vista do Toldo,SC,157.62,231.98,389.28
500210,Bela Vista,MS,393.25,447.5,621.23
270080,Belem,AL,126.56,144.86,309.5
260150,Belem de Maria,PE,104.01,139.85,226.82
250200,Belem do Brejo do Cruz,PB,103.08,138.93,245.71
220157,Belem do Piaui,PI,59.52,107.98,226.26
260160,Belem de Sao Francisco,PE,155.3,227.6,357.77
150140,Belem,PA,529.93,625.48,853.82
250190,Belem,PB,106.02,167.03,256.2
330045,Belford Roxo,RJ,271.63,378.74,491.51
310610,Belmiro Braga,MG,245.49,293.93,464.5
290340,Belmonte,BA,143.84,231.77,289.9
420215,Belmonte,SC,163.68,299.75,620.67
290350,Belo Campo,BA,126.25,198.83,263.52
310620,Belo Horizonte,MG,797.42,1101.96,1497.29
260170,Belo Jardim,PE,169.6,235.46,372.93
270090,Belo Monte,AL,81.56,108.35,187.77
310630,Belo Oriente,MG,177.29,276,470.05
310640,Belo Vale,MG,177.64,311.87,524.03
150145,Belterra,PA,126,121.84,241.57
220160,Beneditinos,PI,78.34,154.26,263.09
210180,Benedito Leite,MA,95.02,141.05,217.65
420220,Benedito Novo,SC,352.49,482.89,717.89
150150,Benevides,PA,148.75,279.63,385.83
130060,Benjamin Constant,AM,98.76,141.53,211.1
430205,Benjamin Constant do Sul,RS,111.09,223.36,336.44
350620,Bento de Abreu,SP,414.72,394.24,647.1
240160,Bento Fernandes,RN,76.87,104.66,233.48
430210,Bento Goncalves,RS,668.58,918.21,1196.56
210190,Bequimao,MA,68.88,99.59,190.84
310650,Berilo,MG,190.59,182.6,295.62
310665,Berizal,MG,107,123.32,261.24
250205,Bernardino Batista,PB,43.96,133.24,211.04
350630,Bernardino de Campos,SP,410.75,554.67,676.6
210193,Bernardo do Mearim,MA,74.85,143.07,236.18
170320,Bernardo Sayao,TO,143.3,398.33,347.03
350635,Bertioga,SP,583.97,679.76,736.03
220170,Bertolinia,PI,90.6,150.04,325.94
310660,Bertopolis,MG,151.81,175.15,288.77
130063,Beruri,AM,109.23,135.76,193.4
220173,Betania do Piaui,PI,69.03,76.35,164.69
260180,Betania,PE,78.9,114.71,220.19
310670,Betim,MG,314.74,412.88,660.56
260190,Bezerros,PE,162.13,239.31,351.75
310680,Bias Fortes,MG,168.48,198.97,344.35
310690,Bicas,MG,427.58,662.21,735
420230,Biguacu,SC,396.17,610.99,764.37
350640,Bilac,SP,420.87,622.46,816.06
310700,Biquinhas,MG,206.99,347.77,565.37
350650,Birigui,SP,561.47,734.42,812.51
350660,Biritiba-Mirim,SP,402.65,495.73,662.23
290360,Biritinga,BA,107.92,159.21,209.37
410290,Bituruna,PR,206.15,333.1,443.43
420240,Blumenau,SC,733.23,910.29,1253.17
410302,Boa Esperanca do Iguacu,PR,164.99,331.03,527.03
350670,Boa Esperanca do Sul,SP,387.57,487.27,593.36
320100,Boa Esperanca,ES,217.04,342.88,460.69
310710,Boa Esperanca,MG,378.56,547.01,599.17
410300,Boa Esperanca,PR,336.57,329.27,575.77
220177,Boa Hora,PI,114.54,119.8,221.27
290370,Boa Nova,BA,87.73,105.38,223.48
410304,Boa Ventura de Sao Roque,PR,112.89,357.81,415.44
250210,Boa Ventura,PB,82.07,129.79,271.06
230240,Boa Viagem,CE,91.89,162.68,250.47
410305,Boa Vista da Aparecida,PR,135.42,361.45,510.39
430215,Boa Vista das Missoes,RS,151.12,484.2,505.89
430220,Boa Vista do Burica,RS,270.69,552.56,909.95
430222,Boa Vista do Cadeado,RS,258.66,383.78,594.94
210197,Boa Vista do Gurupi,MA,119.85,123.71,196.78
430223,Boa Vista do Incra,RS,269,500.03,633.52
130068,Boa Vista do Ramos,AM,127.87,106.61,175.55
430225,Boa Vista do Sul,RS,374.64,814.28,964.35
290380,Boa Vista do Tupim,BA,77.42,120.13,195.71
250215,Boa Vista,PB,166.13,243.81,314.11
140010,Boa Vista,RR,575.35,592.6,786.55
270100,Boca da Mata,AL,131.36,170.78,260.2
130070,Boca do Acre,AM,162.27,191.39,288.42
310720,Bocaina de Minas,MG,214.17,373.78,501.73
420243,Bocaina do Sul,SC,159.29,266.32,434.87
220180,Bocaina,PI,101.69,225.15,366.07
350680,Bocaina,SP,569.12,603.63,805.99
410310,Bocaiuva do Sul,PR,242.39,374.46,547.26
310730,Bocaiuva,MG,230.35,285.97,451.54
260200,Bodoco,PE,109,150.64,234.36
500215,Bodoquena,MS,208.19,339.43,500.13
240165,Bodo,RN,61.8,147.9,277.16
350690,Bofete,SP,331.54,579.27,622.11
350700,Boituva,SP,532.89,658.14,889.51
420245,Bombinhas,SC,326.53,616.95,865.15
260210,Bom Conselho,PE,139.56,159.67,305.57
310740,Bom Despacho,MG,380.08,647.07,809.9
420250,Bom Jardim da Serra,SC,268.64,433.71,665.6
520340,Bom Jardim de Goias,GO,272.82,354.7,551.54
310750,Bom Jardim de Minas,MG,281.6,310.57,464.99
210200,Bom Jardim,MA,91.15,107.97,202.28
260220,Bom Jardim,PE,121.55,146.89,248.98
330050,Bom Jardim,RJ,342.32,477.65,649.62
290390,Bom Jesus da Lapa,BA,171.18,247.5,367.62
310760,Bom Jesus da Penha,MG,291.62,412.92,607.73
290395,Bom Jesus da Serra,BA,97.03,96.01,223.19
210203,Bom Jesus das Selvas,MA,110.04,151.55,226.09
520350,Bom Jesus de Goias,GO,337.23,468.04,618.62
310770,Bom Jesus do Amparo,MG,189.73,362.16,472.21
510185,Bom Jesus do Araguaia,MT,206.28,363.1,500.5
310780,Bom Jesus do Galho,MG,134.47,214.77,368
330060,Bom Jesus do Itabapoana,RJ,269.55,475.1,717.69
320110,Bom Jesus do Norte,ES,260.68,396.45,584.06
420257,Bom Jesus do Oeste,SC,167.86,278.83,728.09
350710,Bom Jesus dos Perdoes,SP,546.42,581.26,688.02
410315,Bom Jesus do Sul,PR,132.13,217.03,430.51
150157,Bom Jesus do Tocantins,PA,205.37,210.85,337.28
170330,Bom Jesus do Tocantins,TO,85.11,188.38,381.43
250220,Bom Jesus,PB,112.51,148.53,303.29
220190,Bom Jesus,PI,202.48,262.87,501.14
240170,Bom Jesus,RN,117.81,164.57,300.38
430230,Bom Jesus,RS,283.81,408.2,611.26
420253,Bom Jesus,SC,269.41,314.91,798.97
210207,Bom Lugar,MA,80.14,96.88,164.44
220191,Bom Principio do Piaui,PI,85.12,135.15,211.44
430235,Bom Principio,RS,426.49,609.97,855.42
430237,Bom Progresso,RS,172.39,292.49,623.82
310790,Bom Repouso,MG,266.69,487.26,447.85
430240,Bom Retiro do Sul,RS,354.79,535.23,728.62
420260,Bom Retiro,SC,260.18,410.52,638.85
350715,Bom Sucesso de Itarare,SP,171.08,266.51,344.32
410322,Bom Sucesso do Sul,PR,208.68,377.52,639.33
310800,Bom Sucesso,MG,237.71,410.74,551.39
250230,Bom Sucesso,PB,96.01,155.3,257.9
410320,Bom Sucesso,PR,253.07,357.11,592.27
220192,Bonfim do Piaui,PI,83.3,165.8,233.05
310810,Bonfim,MG,185.53,306.87,512.94
140015,Bonfim,RR,202.84,192.73,329.22
310820,Bonfinopolis de Minas,MG,276.72,311.58,472.15
520355,Bonfinopolis,GO,221.85,394.13,520.02
290400,Boninal,BA,108.12,157.73,267.7
290405,Bonito,BA,128.91,149.09,249
310825,Bonito de Minas,MG,73.74,85.69,195.65
250240,Bonito de Santa Fe,PB,91.03,169.54,267.09
500220,Bonito,MS,313.36,463.41,679.03
150160,Bonito,PA,124.92,160.09,218.05
260230,Bonito,PE,138.42,215.48,258.52
520357,Bonopolis,GO,196.68,259.39,403.94
430245,Boqueirao do Leao,RS,350.97,377.86,726.61
220194,Boqueirao do Piaui,PI,89.73,93.27,253.4
250250,Boqueirao,PB,149.93,177.72,319.11
280067,Boquim,SE,213.63,187.71,296.54
290410,Boquira,BA,99.29,160.09,266.71
350730,Boraceia,SP,335.87,507.98,719.42
350720,Bora,SP,252.21,462.6,670.27
130080,Borba,AM,169.55,191.74,219.83
250270,Borborema,PB,119.97,166.66,236.01
350740,Borborema,SP,536.25,527.24,664.64
310830,Borda da Mata,MG,384.37,545.35,635.37
350745,Borebi,SP,369.47,367.97,529.08
410330,Borrazopolis,PR,275.83,311.33,604.08
430250,Bossoroca,RS,244.53,319.19,502.18
310840,Botelhos,MG,352.28,681.55,630.12
350750,Botucatu,SP,707.42,840.51,1089.1
310850,Botumirim,MG,156.35,136.11,230.25
290420,Botupora,BA,72.76,96.93,235.16
420270,Botuvera,SC,393.56,564.51,805.77
430258,Bozano,RS,240.36,525.38,982.06
420280,Braco do Norte,SC,340.57,855.53,831.77
420285,Braco do Trombudo,SC,254.53,461.35,941.12
150170,Braganca,PA,142.76,206,311.97
350760,Braganca Paulista,SP,645.16,787.6,974.08
410335,Braganey,PR,201.23,235.4,580.75
430260,Braga,RS,142.59,246.58,475.39
270110,Branquinha,AL,79.46,121.11,221.93
310855,Brasilandia de Minas,MG,211.81,380.15,444.35
410337,Brasilandia do Sul,PR,187.88,356.01,550.58
170360,Brasilandia do Tocantins,TO,170.04,228.01,428.48
500230,Brasilandia,MS,302.52,552.41,709.29
120010,Brasileia,AC,176.76,277.15,376.07
220196,Brasileira,PI,82.19,123.18,281.71
310860,Brasilia de Minas,MG,140.89,227.5,360.93
530010,Brasilia,DF,916,1199.44,1715.11
150172,Brasil Novo,PA,170.3,289.98,408.55
510190,Brasnorte,MT,399.43,528.19,602.75
310890,Brasopolis,MG,226.63,461.47,613.88
310870,Bras Pires,MG,112.35,176.42,299.02
310880,Braunas,MG,156.09,190.87,416.84
350770,Brauna,SP,327.48,498.47,726.71
520360,Brazabrantes,GO,204.71,298.58,541.9
260240,Brejao,PE,93.97,126.55,230.85
320115,Brejetuba,ES,236.69,389.27,402.56
170370,Brejinho de Nazare,TO,147.55,235.47,414.87
260250,Brejinho,PE,72.09,115.88,266.21
240180,Brejinho,RN,114.68,189.12,304.8
350775,Brejo Alegre,SP,283.71,356.64,631.02
260260,Brejo da Madre de Deus,PE,160.64,202.67,296.7
210215,Brejo de Areia,MA,111.01,89.12,187.95
250280,Brejo do Cruz,PB,116.36,208.23,287.2
220198,Brejo do Piaui,PI,45.06,111.56,218.15
250290,Brejo dos Santos,PB,85.43,183.07,267.6
290430,Brejoes,BA,119.96,203.07,261.14
150175,Brejo Grande do Araguaia,PA,96.12,222.21,310.08
280070,Brejo Grande,SE,105.92,118.53,197.69
290440,Brejolandia,BA,99.56,126.81,221.22
210210,Brejo,MA,100.25,100.14,200.25
230250,Brejo Santo,CE,177.12,226.92,325.64
150178,Breu Branco,PA,195.08,259.8,252.31
150180,Breves,PA,146.19,170.14,209.14
520380,Britania,GO,226.23,343.94,594.38
430265,Brochier,RS,296.93,481.02,720.21
350780,Brodowski,SP,534.85,626.7,787.91
290450,Brotas de Macaubas,BA,96.93,124.8,247.49
350790,Brotas,SP,444.37,685.16,722.76
310900,Brumadinho,MG,326.07,536.73,910.31
290460,Brumado,BA,277.65,269.09,403.22
420287,Brunopolis,SC,148.69,284.54,446.48
420290,Brusque,SC,596.58,817.76,1116.93
310910,Bueno Brandao,MG,293.57,473.49,491.08
310920,Buenopolis,MG,164.89,308.4,456.55
260270,Buenos Aires,PE,100.33,147.21,254.03
290470,Buerarema,BA,129.31,175.14,343.23
310925,Bugre,MG,115.55,181.64,338.39
260280,Buique,PE,103.34,119.37,176.76
120013,Bujari,AC,194.84,238.86,340.95
150190,Bujaru,PA,154.48,140.75,174.18
350800,Buri,SP,277.3,347.33,435.15
350810,Buritama,SP,378.87,581.57,779.78
520390,Buriti Alegre,GO,393.38,433.7,625.26
210230,Buriti Bravo,MA,115.63,123.43,229.21
210232,Buriticupu,MA,125.48,194.87,220.64
520393,Buriti de Goias,GO,164.77,248.59,650.67
220200,Buriti dos Lopes,PI,94.93,143.81,236.13
220202,Buriti dos Montes,PI,58.97,125.97,212.72
170380,Buriti do Tocantins,TO,99.71,145.99,287.05
210220,Buriti,MA,100.92,107.6,157.21
520396,Buritinopolis,GO,100.65,116.72,735.72
290475,Buritirama,BA,70.26,82.03,184.53
210235,Buritirana,MA,87.91,99.74,230.11
310930,Buritis,MG,175.78,488.75,505.59
110045,Buritis,RO,152.66,485.88,458.05
350820,Buritizal,SP,369.89,453.19,817.16
310940,Buritizeiro,MG,157.07,208.76,340.72
430270,Butia,RS,287.91,432.61,590.45
130083,Caapiranga,AM,160.79,150.83,235.49
250300,Caapora,PB,106.68,173.23,268.46
500240,Caarapo,MS,317.58,341.75,537.01
290480,Caatiba,BA,142.55,131.52,293.78
290485,Cabaceiras do Paraguacu,BA,72.51,133.14,209.45
250310,Cabaceiras,PB,133.54,187.65,283.93
310945,Cabeceira Grande,MG,218.18,283.91,424.47
220205,Cabeceiras do Piaui,PI,59.91,86.79,229.86
520400,Cabeceiras,GO,213.56,293.23,420.47
250320,Cabedelo,PB,255.62,611.5,1036.21
110003,Cabixi,RO,116.38,342.46,457.17
260290,Cabo de Santo Agostinho,PE,196.33,270.17,467.07
330070,Cabo Frio,RJ,410.62,630.38,815.75
310950,Cabo Verde,MG,298.11,667.47,571.6
350830,Cabralia Paulista,SP,361.53,354.87,507.41
350840,Cabreuva,SP,542.98,545.71,694.03
260300,Cabrobo,PE,171.46,221.03,298.14
420300,Cacador,SC,383.13,542.59,744.28
430280,Cacapava do Sul,RS,326.29,453.2,618.98
350850,Cacapava,SP,569.02,723.04,871.87
110060,Cacaulandia,RO,149.14,447.09,499.93
430290,Cacequi,RS,293.37,356.93,550.88
510250,Caceres,MT,271.34,442.8,590.43
520410,Cachoeira Alta,GO,416.44,533.77,853.32
290490,Cachoeira,BA,159.84,239.23,368.11
310960,Cachoeira da Prata,MG,396.97,414.89,583.28
520420,Cachoeira de Goias,GO,247.27,321.63,549.16
310970,Cachoeira de Minas,MG,208.94,386.44,527.44
310270,Cachoeira de Pajeu,MG,137.77,155.69,265.27
150200,Cachoeira do Arari,PA,141.42,234.73,209.79
150195,Cachoeira do Piria,PA,79.29,100.36,130.4
250330,Cachoeira dos Indios,PB,73.57,146.09,301.77
430300,Cachoeira do Sul,RS,482.26,570,793.67
520425,Cachoeira Dourada,GO,334.78,439.47,636.17
310980,Cachoeira Dourada,MG,201.44,485.31,606.15
210237,Cachoeira Grande,MA,72.17,76.32,110.65
350860,Cachoeira Paulista,SP,430.41,555.87,764.6
330080,Cachoeiras de Macacu,RJ,269.94,438.38,604.45
260310,Cachoeirinha,PE,211.73,247.57,308.18
430310,Cachoeirinha,RS,460.02,628.97,844.04
170382,Cachoeirinha,TO,89.16,103.17,241.7
320120,Cachoeiro de Itapemirim,ES,408.35,544.76,763.71
250340,Cacimba de Areia,PB,85.81,133.23,249.79
250350,Cacimba de Dentro,PB,95.65,123.96,246.21
250355,Cacimbas,PB,54.8,78.85,181.17
270120,Cacimbinhas,AL,131.92,142.84,259.72
430320,Cacique Doble,RS,208.04,337.7,539.67
110004,Cacoal,RO,320.24,456.63,738.06
350870,Caconde,SP,300.5,493.61,627
520430,Cacu,GO,470.79,550.81,987.3
290500,Cacule,BA,126.19,299.03,382.15
290510,Caem,BA,83.12,121.08,223.48
310990,Caetanopolis,MG,308.43,466.19,531.65
290515,Caetanos,BA,84.29,129.49,224.38
311000,Caete,MG,291.47,512.58,586.16
260320,Caetes,PE,108.54,109.32,176.77
290520,Caetite,BA,132.22,205.7,405.31
290530,Cafarnaum,BA,110.93,178.21,251.31
410340,Cafeara,PR,213.63,313.98,560.67
410345,Cafelandia,PR,587.75,514.95,721.38
350880,Cafelandia,SP,325.66,620.25,680.71
410347,Cafezal do Sul,PR,146.4,400.1,569.82
350890,Caiabu,SP,199.82,329.55,559.13
311010,Caiana,MG,176.31,400.49,406.23
520440,Caiaponia,GO,331.63,372.39,628.14
430330,Caibate,RS,310.98,411.94,659.58
420310,Caibi,SC,351.91,567.75,783.57
240185,Caicara do Norte,RN,97.76,132.08,280.53
240190,Caicara do Rio do Vento,RN,75.81,153.85,250.07
250360,Caicara,PB,85.09,147.99,294.68
430340,Caicara,RS,290.15,415.22,712.77
240200,Caico,RN,272.98,409.68,637.13
350900,Caieiras,SP,566.39,648.98,800.15
290540,Cairu,BA,128.83,165.54,334.19
350910,Caiua,SP,180.09,288.27,500.47
350920,Cajamar,SP,565.16,618.93,676.5
210240,Cajapio,MA,73.41,79.31,145.01
210250,Cajari,MA,77.56,84.59,136.39
350925,Cajati,SP,284.46,347.32,481.48
220207,Cajazeiras do Piaui,PI,62.75,117.84,210.45
250370,Cajazeiras,PB,188.52,296.35,511.56
250375,Cajazeirinhas,PB,87.53,134.98,205.12
350930,Cajobi,SP,485.4,418.34,679.75
270130,Cajueiro,AL,115.66,127.46,232.85
220208,Cajueiro da Praia,PI,66.93,119.32,246.88
311020,Cajuri,MG,113.72,279.76,333.45
350940,Cajuru,SP,437.76,552.71,597.11
260330,Calcado,PE,99.08,142.25,215.47
160020,Calcoene,AP,264.85,240,417.71
250380,Caldas Brandao,PB,102.25,135.39,264.06
311030,Caldas,MG,378.09,517.5,627.21
520450,Caldas Novas,GO,457.3,698.72,794.78
520455,Caldazinha,GO,255.63,488.23,515.56
290550,Caldeirao Grande,BA,106.89,122.43,211.26
220209,Caldeirao Grande do Piaui,PI,95.66,138.47,262.36
410350,California,PR,259.11,405.51,698.38
420315,Calmon,SC,197.62,196.51,373.86
260340,Calumbi,PE,89.53,135.53,272.66
290560,Camacan,BA,174.87,258.72,351.84
290570,Camacari,BA,258.98,334.43,553.18
311040,Camacho,MG,208.62,239.88,425.8
250390,Camalau,PB,102.79,145.33,242.92
290580,Camamu,BA,109.38,150.6,264.63
311050,Camanducaia,MG,353.63,506.23,649.49
500260,Camapua,MS,424.63,462.09,685.77
430350,Camaqua,RS,389.5,528.6,686.36
260345,Camaragibe,PE,222.34,346.83,473.78
430355,Camargo,RS,392.73,586.14,916.32
430360,Cambara do Sul,RS,306.81,411.87,643.45
410360,Cambara,PR,481.93,481.19,666.89
410370,Cambe,PR,349.31,526.73,723.34
410380,Cambira,PR,260.58,412.58,630.19
420320,Camboriu,SC,385.15,474.88,781.76
330090,Cambuci,RJ,273.93,393.34,524.88
311060,Cambui,MG,374.87,518.33,712.9
311070,Cambuquira,MG,324.48,528.65,588.83
150210,Cameta,PA,118.89,138.85,226.99
230260,Camocim,CE,121.29,196.83,269
260350,Camocim de Sao Felix,PE,225.11,233.37,305.53
311080,Campanario,MG,180.91,271.77,350.46
311090,Campanha,MG,324.6,556.15,686.16
270135,Campestre,AL,117.67,158.19,245.43
430367,Campestre da Serra,RS,303.46,447.32,675.91
520460,Campestre de Goias,GO,212.52,302.37,398.5
210255,Campestre do Maranhao,MA,110.72,173.64,358
311100,Campestre,MG,291.11,453.11,669.87
520465,Campinacu,GO,203.1,248.24,438.93
410390,Campina da Lagoa,PR,214.35,376.46,540.04
430370,Campina das Missoes,RS,208.76,316.73,615.85
350945,Campina do Monte Alegre,SP,317.55,399.82,575.66
410395,Campina do Simao,PR,155,229.43,330.48
410400,Campina Grande do Sul,PR,343.64,426.01,671.29
250400,Campina Grande,PB,302.81,449.24,630.03
510260,Campinapolis,MT,217.62,280.44,328.15
220210,Campinas do Piaui,PI,96.54,109.8,209
430380,Campinas do Sul,RS,408.41,544.03,869.1
350950,Campinas,SP,995.15,1223.77,1390.83
311110,Campina Verde,MG,321.67,541.66,681.73
520470,Campinorte,GO,215.67,325.63,567.41
270140,Campo Alegre,AL,140.4,147.16,217.72
520480,Campo Alegre de Goias,GO,564.82,596.02,632.7
290590,Campo Alegre de Lourdes,BA,174.75,185.85,199.01
220211,Campo Alegre do Fidalgo,PI,64.97,96.2,213.61
420330,Campo Alegre,SC,251.78,435.48,539.9
311115,Campo Azul,MG,194.47,216.94,244.97
420340,Campo Belo do Sul,SC,150.81,294.73,450.29
311120,Campo Belo,MG,296.7,482.12,646.71
430390,Campo Bom,RS,493.85,726.27,879.65
410405,Campo Bonito,PR,192.39,241.69,585.04
280100,Campo do Brito,SE,163.73,216.94,391.94
311130,Campo do Meio,MG,293.91,391.69,472.71
410410,Campo do Tenente,PR,188.7,284.74,488.06
420350,Campo Ere,SC,193.18,334.69,631.08
311140,Campo Florido,MG,488.48,425.88,774.88
290600,Campo Formoso,BA,105.25,178.76,270.05
270150,Campo Grande,AL,73.75,114.38,181.54
220213,Campo Grande do Piaui,PI,105.39,122.69,237.66
500270,Campo Grande,MS,633.42,782.39,1089.37
220217,Campo Largo do Piaui,PI,49.23,78.44,158.02
410420,Campo Largo,PR,368.38,530.78,749.21
520485,Campo Limpo de Goias,GO,236.95,301.89,467.42
350960,Campo Limpo Paulista,SP,523.35,667.87,767.85
410425,Campo Magro,PR,329.26,449.09,567.04
220220,Campo Maior,PI,190.9,237.51,401.74
410430,Campo Mourao,PR,421.49,559.12,843.42
110070,Campo Novo de Rondonia,RO,174.67,385.24,507.69
510263,Campo Novo do Parecis,MT,537.67,657.92,823.32
430400,Campo Novo,RS,245.59,343.14,539.04
240210,Campo Redondo,RN,111.74,170.89,251.73
311150,Campos Altos,MG,359.83,490.98,587.21
520490,Campos Belos,GO,266.41,290.2,487.96
430410,Campos Borges,RS,200.71,430.77,637.46
510268,Campos de Julio,MT,343.12,611.58,1162.4
350970,Campos do Jordao,SP,555.86,741.15,911.4
330100,Campos dos Goytacazes,RJ,371.75,490.87,682.59
311160,Campos Gerais,MG,269.92,411.66,503.91
170384,Campos Lindos,TO,158.54,211.95,292.64
350980,Campos Novos Paulista,SP,288.24,390.78,516.26
420360,Campos Novos,SC,328.88,504.63,708.77
230270,Campos Sales,CE,128.57,245.47,303.68
520495,Campos Verdes,GO,258.23,278.73,351.52
510267,Campo Verde,MT,549,691.16,878.37
260360,Camutanga,PE,135.39,157.79,278.04
150215,Canaa dos Carajas,PA,153.51,335.44,517.33
311170,Canaa,MG,98.72,221.87,439.71
510269,Canabrava do Norte,MT,331.74,349.71,370.81
350990,Cananeia,SP,279.51,478.57,540.54
270160,Canapi,AL,90.55,83.83,183.83
290610,Canapolis,BA,84.07,164.6,217.86
311180,Canapolis,MG,289.59,386.34,711.27
290620,Canarana,BA,162.41,180.71,252.39
510270,Canarana,MT,444.33,598.73,774.65
350995,Canas,SP,196.25,323.6,444.72
311190,Cana Verde,MG,214.65,377.26,463.1
220225,Canavieira,PI,82.83,97.67,209.47
290630,Canavieiras,BA,130.8,246.32,325.61
290640,Candeal,BA,97.74,143.49,251.54
290650,Candeias,BA,249.13,300.03,462.57
110080,Candeias do Jamari,RO,325.36,384.79,463.63
311200,Candeias,MG,212.08,433.97,621.22
430420,Candelaria,RS,280.11,395.23,620.92
290660,Candiba,BA,91.09,140.48,290.99
410440,Candido de Abreu,PR,133.76,220.44,438.62
430430,Candido Godoi,RS,218.33,380.24,706.19
210260,Candido Mendes,MA,81.18,120.85,203.94
351000,Candido Mota,SP,459.64,519.14,627.55
351010,Candido Rodrigues,SP,351.72,447.76,837.17
290670,Candido Sales,BA,135.52,223,268.57
430435,Candiota,RS,360.68,487.24,638.77
410442,Candoi,PR,208.71,355.87,472.4
430440,Canela,RS,413.97,611.63,787.78
420370,Canelinha,SC,332.39,505.59,721.27
240220,Canguaretama,RN,113.99,148.79,256.22
430450,Cangucu,RS,252.47,349.75,562.54
280110,Canhoba,SE,116.64,132.42,249.3
260370,Canhotinho,PE,124.65,169.06,234.75
230280,Caninde,CE,122.54,153.77,278.9
