Posicao,ID,name,UF,IDHM2000,IDHMRenda2000,IDHMLongevidade2000,IDHMEducacao2000
4474,270230,Coruripe,AL,0.419,0.515,0.638,0.224
4474,292430,Piata,BA,0.419,0.47,0.687,0.228
4474,317090,Varzelandia,MG,0.419,0.468,0.697,0.226
4474,230150,Arneiroz,CE,0.419,0.421,0.633,0.277
4491,293317,Varzedo,BA,0.418,0.472,0.675,0.23
4491,521350,Monte Alegre de Goias,GO,0.418,0.503,0.707,0.206
4491,250820,Lagoa de Dentro,PB,0.418,0.46,0.66,0.241
4491,291730,Itubera,BA,0.418,0.506,0.626,0.23
4491,210375,Davinopolis,MA,0.418,0.461,0.617,0.256
4491,260910,Machados,PE,0.418,0.494,0.639,0.231
4491,261080,Pedra,PE,0.418,0.496,0.651,0.226
4491,231355,Tururu,CE,0.418,0.414,0.686,0.258
4491,261310,Sao Caitano,PE,0.418,0.509,0.639,0.224
4491,241500,Vila Flor,RN,0.418,0.582,0.66,0.19
4491,220860,Prata do Piaui,PI,0.418,0.457,0.673,0.237
4491,270690,Pilar,AL,0.418,0.505,0.634,0.228
4491,240220,Canguaretama,RN,0.418,0.47,0.633,0.245
4504,260415,Casinhas,PE,0.417,0.483,0.62,0.242
4504,230060,Altaneira,CE,0.417,0.49,0.647,0.228
4504,240410,Galinhos,RN,0.417,0.463,0.689,0.227
4504,290530,Cafarnaum,BA,0.417,0.499,0.611,0.237
4504,270680,Piacabucu,AL,0.417,0.486,0.658,0.226
4504,241330,Serra de Sao Bento,RN,0.417,0.412,0.703,0.25
4504,220120,Barras,PI,0.417,0.466,0.639,0.243
4504,292750,Santa Barbara,BA,0.417,0.47,0.646,0.239
4504,261230,Saloa,PE,0.417,0.474,0.639,0.239
4504,290880,Contendas do Sincora,BA,0.417,0.502,0.603,0.24
4504,310270,Cachoeira de Pajeu,MG,0.417,0.477,0.678,0.224
4504,290780,Cicero Dantas,BA,0.417,0.514,0.587,0.241
4504,240165,Bodo,RN,0.417,0.469,0.643,0.241
4504,260730,Ipubi,PE,0.417,0.489,0.657,0.225
4518,240280,Coronel Ezequiel,RN,0.416,0.444,0.704,0.231
4518,292210,Mundo Novo,BA,0.416,0.493,0.68,0.215
4518,293360,Xique-Xique,BA,0.416,0.47,0.613,0.25
4518,292540,Potiragua,BA,0.416,0.455,0.657,0.241
4518,251260,Quixaba,PB,0.416,0.456,0.604,0.262
4518,170830,Goianorte,TO,0.416,0.534,0.663,0.203
4518,251450,Sao Jose de Piranhas,PB,0.416,0.483,0.642,0.233
4518,241460,Upanema,RN,0.416,0.449,0.623,0.257
4518,261380,Sao Vicente Ferrer,PE,0.416,0.478,0.657,0.23
4518,220090,Aroazes,PI,0.416,0.468,0.63,0.244
4518,230310,Carire,CE,0.416,0.452,0.7,0.228
4518,240620,Lagoa D'Anta,RN,0.416,0.477,0.646,0.234
4518,150330,Igarape-Miri,PA,0.416,0.486,0.714,0.207
4518,312015,Crisolita,MG,0.416,0.518,0.711,0.195
4518,220300,Cristalandia do Piaui,PI,0.416,0.458,0.632,0.248
4518,210730,Nova Iorque,MA,0.416,0.476,0.617,0.246
4518,270080,Belem,AL,0.416,0.465,0.655,0.236
4518,251650,Taperoa,PB,0.416,0.459,0.631,0.248
4536,292340,Palmas de Monte Alto,BA,0.415,0.532,0.692,0.194
4536,293105,Tanque Novo,BA,0.415,0.471,0.69,0.22
4536,230890,Morrinhos,CE,0.415,0.452,0.654,0.241
4536,250060,Alhandra,PB,0.415,0.489,0.64,0.229
4536,160025,Itaubal,AP,0.415,0.496,0.634,0.227
4536,250220,Bom Jesus,PB,0.415,0.469,0.661,0.23
4536,250010,Agua Branca,PB,0.415,0.466,0.606,0.253
4536,150747,Sao Joao de Pirabas,PA,0.415,0.471,0.724,0.21
4536,150745,Sao Geraldo do Araguaia,PA,0.415,0.564,0.748,0.17
4536,251090,Paulista,PB,0.415,0.508,0.643,0.219
4536,211153,Sao Pedro da Agua Branca,MA,0.415,0.498,0.606,0.237
4536,270940,Vicosa,AL,0.415,0.505,0.641,0.221
4536,230020,Acarau,CE,0.415,0.483,0.671,0.22
4536,110045,Buritis,RO,0.415,0.66,0.672,0.161
4536,210720,Nina Rodrigues,MA,0.415,0.394,0.648,0.28
4551,313230,Itaipe,MG,0.414,0.521,0.711,0.192
4551,260580,Frei Miguelinho,PE,0.414,0.481,0.697,0.212
4551,220930,Santa Luz,PI,0.414,0.436,0.673,0.242
4551,290440,Brejolandia,BA,0.414,0.444,0.697,0.229
4551,210325,Cidelandia,MA,0.414,0.481,0.608,0.242
4551,291733,Iuiu,BA,0.414,0.463,0.658,0.233
4551,220900,Rio Grande do Piaui,PI,0.414,0.482,0.687,0.215
4551,260230,Bonito,PE,0.414,0.529,0.624,0.215
4551,291130,Gentio do Ouro,BA,0.414,0.51,0.612,0.227
4551,240145,Barauna,RN,0.414,0.507,0.631,0.222
4551,292850,Santa Teresinha,BA,0.414,0.467,0.709,0.214
4551,290410,Boquira,BA,0.414,0.482,0.692,0.212
4551,270360,Japaratinga,AL,0.414,0.49,0.7,0.207
4564,250240,Bonito de Santa Fe,PB,0.413,0.491,0.657,0.219
4564,250140,Baia da Traicao,PB,0.413,0.447,0.607,0.259
4564,311547,Catuti,MG,0.413,0.437,0.671,0.241
4564,240150,Barcelona,RN,0.413,0.47,0.679,0.221
4564,171360,Monte do Carmo,TO,0.413,0.513,0.669,0.206
4564,251455,Sao Jose de Princesa,PB,0.413,0.439,0.662,0.243
4564,250340,Cacimba de Areia,PB,0.413,0.452,0.639,0.244
4564,310445,Aricanduva,MG,0.413,0.474,0.697,0.213
4564,130006,Amatura,AM,0.413,0.436,0.694,0.233
4564,240510,Jandaira,RN,0.413,0.477,0.601,0.245
4564,310285,Angelandia,MG,0.413,0.574,0.654,0.188
4564,293015,Serra do Ramalho,BA,0.413,0.438,0.642,0.25
4564,210193,Bernardo do Mearim,MA,0.413,0.463,0.625,0.243
4564,290810,Cocos,BA,0.413,0.482,0.672,0.217
4564,220130,Barreiras do Piaui,PI,0.413,0.49,0.679,0.211
4564,311700,Comercinho,MG,0.413,0.428,0.698,0.236
4564,260850,Lagoa de Itaenga,PE,0.413,0.486,0.686,0.212
4564,314795,Patis,MG,0.413,0.433,0.682,0.238
4582,230360,Catarina,CE,0.412,0.416,0.629,0.267
4582,220100,Arraial,PI,0.412,0.458,0.684,0.223
4582,292593,Quixabeira,BA,0.412,0.445,0.629,0.249
4582,171888,Santa Maria do Tocantins,TO,0.412,0.456,0.656,0.233
4582,292700,Rio Real,BA,0.412,0.509,0.613,0.224
4582,230030,Acopiara,CE,0.412,0.498,0.637,0.22
4582,220630,Miguel Leao,PI,0.412,0.478,0.708,0.206
4582,292050,Maracas,BA,0.412,0.467,0.629,0.238
4582,171865,Rio da Conceicao,TO,0.412,0.478,0.594,0.246
4582,250915,Marizopolis,PB,0.412,0.49,0.642,0.223
4582,260530,Exu,PE,0.412,0.456,0.652,0.235
4582,250760,Juarez Tavora,PB,0.412,0.491,0.642,0.222
4582,270490,Mar Vermelho,AL,0.412,0.448,0.677,0.23
4582,210700,Montes Altos,MA,0.412,0.484,0.608,0.237
4582,290280,Barra da Estiva,BA,0.412,0.506,0.693,0.2
4582,210745,Olinda Nova do Maranhao,MA,0.412,0.417,0.603,0.278
4582,110145,Parecis,RO,0.412,0.505,0.686,0.202
4582,211300,Vitorino Freire,MA,0.412,0.484,0.606,0.238
4582,270135,Campestre,AL,0.412,0.48,0.601,0.243
4601,171780,Ponte Alta do Bom Jesus,TO,0.411,0.539,0.699,0.184
4601,280110,Canhoba,SE,0.411,0.451,0.613,0.252
4601,250050,Alagoinha,PB,0.411,0.485,0.662,0.216
4601,291350,Iguai,BA,0.411,0.505,0.696,0.198
4601,261480,Tacaratu,PE,0.411,0.458,0.598,0.253
4601,270270,Feliz Deserto,AL,0.411,0.436,0.687,0.231
4601,150304,Floresta do Araguaia,PA,0.411,0.502,0.738,0.188
4601,220440,Gilbues,PI,0.411,0.492,0.702,0.201
4601,261120,Pocao,PE,0.411,0.478,0.58,0.25
4601,172010,Sao Bento do Tocantins,TO,0.411,0.458,0.594,0.255
4601,240040,Agua Nova,RN,0.411,0.409,0.652,0.26
4612,171890,Santa Rosa do Tocantins,TO,0.41,0.495,0.656,0.212
4612,170460,Chapada de Areia,TO,0.41,0.595,0.628,0.185
4612,260340,Calumbi,PE,0.41,0.455,0.613,0.247
4612,260330,Calcado,PE,0.41,0.463,0.606,0.245
4612,241110,Ruy Barbosa,RN,0.41,0.448,0.645,0.239
4612,170650,Darcinopolis,TO,0.41,0.467,0.652,0.226
4612,250530,Curral Velho,PB,0.41,0.445,0.636,0.244
4612,261400,Serrita,PE,0.41,0.465,0.691,0.214
4612,241370,Sitio Novo,RN,0.41,0.427,0.678,0.238
4612,292405,Pe de Serra,BA,0.41,0.452,0.653,0.233
4612,250500,Cubati,PB,0.41,0.498,0.631,0.22
4623,110032,Sao Miguel do Guapore,RO,0.409,0.578,0.66,0.179
4623,220650,Monsenhor Hipolito,PI,0.409,0.549,0.62,0.201
4623,230565,Ipaporanga,CE,0.409,0.413,0.715,0.231
4623,170600,Couto Magalhaes,TO,0.409,0.525,0.628,0.208
4623,250770,Juazeirinho,PB,0.409,0.471,0.64,0.227
4623,251597,Sobrado,PB,0.409,0.462,0.637,0.232
4623,110175,Vale do Anari,RO,0.409,0.644,0.66,0.161
4623,316610,Senhora do Porto,MG,0.409,0.522,0.696,0.189
4623,291660,Itapitanga,BA,0.409,0.486,0.651,0.216
4623,260180,Betania,PE,0.409,0.428,0.663,0.241
4623,250580,Duas Estradas,PB,0.409,0.482,0.662,0.215
4623,210770,Paraibano,MA,0.409,0.504,0.584,0.233
4623,314345,Montezuma,MG,0.409,0.498,0.701,0.196
4623,130140,Eirunepe,AM,0.409,0.458,0.648,0.23
4637,130008,Anama,AM,0.408,0.514,0.634,0.209
4637,210350,Colinas,MA,0.408,0.468,0.588,0.246
4637,260630,Granito,PE,0.408,0.438,0.657,0.236
4637,260765,Itambe,PE,0.408,0.48,0.598,0.236
4637,240290,Coronel Joao Pessoa,RN,0.408,0.437,0.652,0.238
4637,260820,Joaquim Nabuco,PE,0.408,0.484,0.633,0.222
4637,150658,Santa Maria das Barreiras,PA,0.408,0.549,0.728,0.17
4637,240770,Montanhas,RN,0.408,0.471,0.615,0.234
4637,292080,Marcionilio Souza,BA,0.408,0.487,0.611,0.228
4637,240933,Santa Maria,RN,0.408,0.485,0.668,0.21
4637,250920,Massaranduba,PB,0.408,0.477,0.632,0.226
4637,314655,Pai Pedro,MG,0.408,0.465,0.666,0.219
4637,221010,Sao Jose do Peixe,PI,0.408,0.46,0.645,0.229
4637,250520,Cuitegi,PB,0.408,0.463,0.631,0.232
4637,291070,Euclides da Cunha,BA,0.408,0.484,0.63,0.222
4637,250053,Alcantil,PB,0.408,0.456,0.625,0.238
4637,250260,Igaracy,PB,0.408,0.465,0.657,0.222
4637,280760,Umbauba,SE,0.408,0.497,0.591,0.232
4655,170389,Carrasco Bonito,TO,0.407,0.425,0.591,0.268
4655,170410,Centenario,TO,0.407,0.459,0.655,0.224
4655,220335,Dirceu Arcoverde,PI,0.407,0.488,0.654,0.212
4655,291780,Jaguaripe,BA,0.407,0.465,0.669,0.216
4655,270040,Atalaia,AL,0.407,0.474,0.701,0.203
4655,250157,Barra de Santana,PB,0.407,0.435,0.619,0.25
4655,250300,Caapora,PB,0.407,0.494,0.625,0.219
4655,280740,Tobias Barreto,SE,0.407,0.517,0.573,0.227
4655,315737,Santa Cruz de Salinas,MG,0.407,0.431,0.653,0.24
4655,230790,Martinopole,CE,0.407,0.424,0.621,0.256
4655,251580,Serra Redonda,PB,0.407,0.503,0.632,0.212
4666,292460,Pindobacu,BA,0.406,0.481,0.637,0.218
4666,230400,Coreau,CE,0.406,0.444,0.68,0.221
4666,292470,Piripa,BA,0.406,0.475,0.69,0.204
4666,230526,Ibaretama,CE,0.406,0.44,0.659,0.231
4666,250135,Assuncao,PB,0.406,0.499,0.608,0.221
4666,314545,Olhos-D'Agua,MG,0.406,0.462,0.757,0.192
4666,250490,Cruz do Espirito Santo,PB,0.406,0.473,0.662,0.214
4666,260380,Capoeiras,PE,0.406,0.464,0.639,0.225
4666,270930,Uniao dos Palmares,AL,0.406,0.504,0.655,0.203
4666,251530,Sape,PB,0.406,0.482,0.606,0.229
4666,150430,Maracana,PA,0.406,0.447,0.697,0.215
4666,251440,Sao Jose de Espinharas,PB,0.406,0.464,0.667,0.216
4666,316240,Sao Joao da Ponte,MG,0.406,0.49,0.701,0.195
4666,150611,Quatipuru,PA,0.406,0.46,0.662,0.22
4666,230230,Bela Cruz,CE,0.406,0.441,0.621,0.244
4666,251700,Umbuzeiro,PB,0.406,0.466,0.606,0.237
4666,280340,Japoata,SE,0.406,0.466,0.647,0.222
4666,210470,Graca Aranha,MA,0.406,0.436,0.618,0.248
4684,150276,Cumaru do Norte,PA,0.405,0.608,0.726,0.151
4684,210020,Alcantara,MA,0.405,0.433,0.627,0.244
4684,270570,Olho D'Agua das Flores,AL,0.405,0.511,0.633,0.206
4684,231040,Paramoti,CE,0.405,0.424,0.666,0.235
4684,311545,Catuji,MG,0.405,0.49,0.678,0.2
4684,292290,Nova Soure,BA,0.405,0.465,0.629,0.227
4684,250590,Emas,PB,0.405,0.437,0.656,0.232
4684,231126,Quiterianopolis,CE,0.405,0.462,0.732,0.197
4684,290940,Cotegipe,BA,0.405,0.472,0.646,0.218
4684,210600,Lima Campos,MA,0.405,0.479,0.585,0.237
4684,250390,Camalau,PB,0.405,0.466,0.637,0.223
4684,241410,Tenente Ananias,RN,0.405,0.434,0.655,0.234
4684,290090,Almadina,BA,0.405,0.487,0.657,0.207
4684,220465,Ilha Grande,PI,0.405,0.447,0.577,0.258
4684,110143,Nova Uniao,RO,0.405,0.549,0.681,0.178
4684,293325,Vereda,BA,0.405,0.495,0.638,0.211
4684,220460,Hugo Napoleao,PI,0.405,0.418,0.648,0.245
4684,312695,Frei Lagonegro,MG,0.405,0.438,0.653,0.233
4684,292380,Paripiranga,BA,0.405,0.504,0.592,0.223
4684,251170,Piloezinhos,PB,0.405,0.458,0.705,0.206
4704,260700,Inaja,PE,0.404,0.46,0.597,0.24
4704,510685,Porto Estrela,MT,0.404,0.537,0.702,0.175
4704,260260,Brejo da Madre de Deus,PE,0.404,0.519,0.624,0.203
4704,241440,Touros,RN,0.404,0.489,0.6,0.225
4704,260150,Belem de Maria,PE,0.404,0.46,0.627,0.229
4704,220350,Elesbao Veloso,PI,0.404,0.463,0.637,0.224
4704,240615,Jundia,RN,0.404,0.428,0.659,0.233
4704,290450,Brotas de Macaubas,BA,0.404,0.441,0.649,0.231
4704,510325,Colniza,MT,0.404,0.596,0.723,0.153
4713,251398,Sao Francisco,PB,0.403,0.456,0.643,0.224
4713,261440,Solidao,PE,0.403,0.401,0.613,0.266
4713,210970,Sambaiba,MA,0.403,0.447,0.606,0.242
4713,510757,Rondolandia,MT,0.403,0.541,0.714,0.17
4713,130083,Caapiranga,AM,0.403,0.472,0.665,0.209
4713,220045,Alvorada do Gurgueia,PI,0.403,0.467,0.616,0.228
4713,210130,Bacuri,MA,0.403,0.464,0.619,0.228
4713,210840,Peri Mirim,MA,0.403,0.418,0.603,0.26
4713,260515,Dormentes,PE,0.403,0.445,0.645,0.228
4713,250610,Fagundes,PB,0.403,0.451,0.619,0.235
4713,250840,Lastro,PB,0.403,0.419,0.632,0.247
4713,241255,Sao Miguel do Gostoso,RN,0.403,0.431,0.655,0.231
4725,251110,Pedra Lavrada,PB,0.402,0.46,0.604,0.234
4725,315217,Ponto dos Volantes,MG,0.402,0.432,0.678,0.222
4725,110037,Alto Alegre dos Parecis,RO,0.402,0.534,0.681,0.178
4725,270830,Sao Jose da Laje,AL,0.402,0.491,0.641,0.206
4725,150275,Concordia do Para,PA,0.402,0.544,0.707,0.169
4725,250980,Mulungu,PB,0.402,0.477,0.656,0.208
4725,241350,Serrinha,RN,0.402,0.458,0.678,0.209
4725,220870,Redencao do Gurgueia,PI,0.402,0.44,0.637,0.231
4725,270620,Palestina,AL,0.402,0.421,0.61,0.253
4725,261485,Tamandare,PE,0.402,0.493,0.627,0.21
4725,313065,Indaiabira,MG,0.402,0.467,0.711,0.196
4725,261210,Salgadinho,PE,0.402,0.48,0.665,0.204
4725,261020,Panelas,PE,0.402,0.464,0.652,0.214
4725,240350,Espirito Santo,RN,0.402,0.462,0.615,0.228
4725,170130,Aragominas,TO,0.402,0.463,0.667,0.21
4725,280680,Sao Domingos,SE,0.402,0.479,0.627,0.216
4725,220192,Bonfim do Piaui,PI,0.402,0.487,0.665,0.201
4725,220550,Jose de Freitas,PI,0.402,0.479,0.654,0.208
4725,260480,Cortes,PE,0.402,0.468,0.572,0.242
4725,210955,Ribamar Fiquene,MA,0.402,0.487,0.608,0.22
4725,110160,Theobroma,RO,0.402,0.54,0.664,0.181
4725,210740,Olho D'Agua das Cunhas,MA,0.402,0.461,0.627,0.224
4747,292390,Pau Brasil,BA,0.401,0.507,0.587,0.217
4747,270070,Batalha,AL,0.401,0.551,0.622,0.188
4747,251120,Pedras de Fogo,PB,0.401,0.479,0.642,0.21
4747,150555,Pau D'Arco,PA,0.401,0.495,0.714,0.182
4747,292190,Mucuge,BA,0.401,0.469,0.694,0.198
4747,250150,Bananeiras,PB,0.401,0.467,0.675,0.204
4747,110007,Corumbiara,RO,0.401,0.539,0.649,0.185
4747,170510,Chapada da Natividade,TO,0.401,0.579,0.696,0.16
4747,260250,Brejinho,PE,0.401,0.43,0.613,0.245
4747,291830,Jitauna,BA,0.401,0.454,0.688,0.207
4747,251460,Sao Jose do Bonfim,PB,0.401,0.447,0.586,0.247
4747,231100,Poranga,CE,0.401,0.44,0.675,0.217
4747,230590,Ipueiras,CE,0.401,0.45,0.675,0.212
4747,312680,Frei Gaspar,MG,0.401,0.475,0.705,0.193
4747,130070,Boca do Acre,AM,0.401,0.51,0.669,0.189
4762,210710,Morros,MA,0.4,0.387,0.611,0.27
4762,291905,Lajedo do Tabocal,BA,0.4,0.492,0.635,0.205
4762,251150,Pilar,PB,0.4,0.497,0.642,0.2
4762,210330,Codo,MA,0.4,0.472,0.618,0.219
4762,260210,Bom Conselho,PE,0.4,0.481,0.588,0.227
4762,270340,Jacare dos Homens,AL,0.4,0.535,0.634,0.188
4768,312675,Franciscopolis,MG,0.399,0.432,0.695,0.211
4768,230850,Mombaca,CE,0.399,0.469,0.677,0.2
4768,130050,Barreirinha,AM,0.399,0.437,0.693,0.21
4768,500480,Japora,MS,0.399,0.495,0.682,0.188
4768,221035,Sao Lourenco do Piaui,PI,0.399,0.439,0.63,0.23
4768,120042,Rodrigues Alves,AC,0.399,0.449,0.644,0.22
4768,220260,Castelo do Piaui,PI,0.399,0.466,0.66,0.207
4768,291590,Itanagra,BA,0.399,0.484,0.664,0.197
4768,312965,Ibiracatu,MG,0.399,0.423,0.697,0.216
4768,150470,Moju,PA,0.399,0.498,0.714,0.178
4778,250153,Barauna,PB,0.398,0.475,0.594,0.223
4778,250420,Catingueira,PB,0.398,0.47,0.619,0.216
4778,250810,Lagoa,PB,0.398,0.46,0.618,0.222
4778,240895,Rio do Fogo,RN,0.398,0.457,0.64,0.216
4778,260470,Correntes,PE,0.398,0.49,0.592,0.217
4778,261320,Sao Joao,PE,0.398,0.472,0.639,0.209
4778,230390,Chaval,CE,0.398,0.456,0.597,0.232
4778,270915,Teotonio Vilela,AL,0.398,0.488,0.569,0.227
4778,280170,Cristinapolis,SE,0.398,0.495,0.62,0.206
4778,220710,Olho D'Agua do Piaui,PI,0.398,0.418,0.635,0.238
4778,290190,Apora,BA,0.398,0.461,0.657,0.208
4778,290860,Conde,BA,0.398,0.48,0.629,0.209
4778,211190,Sucupira do Norte,MA,0.398,0.42,0.598,0.251
4778,130270,Manicore,AM,0.398,0.46,0.693,0.198
4778,211065,Sao Domingos do Azeitao,MA,0.398,0.434,0.617,0.236
4778,210980,Santa Helena,MA,0.398,0.489,0.618,0.208
4778,292890,Sao Desiderio,BA,0.398,0.485,0.655,0.199
4778,293190,Tucano,BA,0.398,0.472,0.589,0.226
4778,172000,Santa Terezinha do Tocantins,TO,0.398,0.418,0.628,0.241
4778,210610,Loreto,MA,0.398,0.414,0.636,0.24
4798,291510,Itagi,BA,0.397,0.503,0.583,0.213
4798,280140,Carira,SE,0.397,0.502,0.662,0.188
4798,220500,Itainopolis,PI,0.397,0.52,0.592,0.203
4798,293345,Wanderley,BA,0.397,0.52,0.662,0.182
4798,290910,Coribe,BA,0.397,0.429,0.673,0.217
4798,170300,Babaculandia,TO,0.397,0.453,0.659,0.21
4798,290550,Caldeirao Grande,BA,0.397,0.438,0.639,0.224
4798,261470,Tacaimbo,PE,0.397,0.477,0.667,0.197
4798,293080,Souto Soares,BA,0.397,0.474,0.607,0.217
4798,250933,Matinhas,PB,0.397,0.457,0.606,0.226
4798,210070,Anajatuba,MA,0.397,0.412,0.631,0.24
4798,221110,Uniao,PI,0.397,0.444,0.666,0.211
4810,210890,Pocao de Pedras,MA,0.396,0.42,0.618,0.24
4810,220595,Marcolandia,PI,0.396,0.506,0.632,0.194
4810,170330,Bom Jesus do Tocantins,TO,0.396,0.508,0.711,0.172
4810,220196,Brasileira,PI,0.396,0.439,0.654,0.216
4810,220240,Capitao de Campos,PI,0.396,0.442,0.658,0.213
4810,150145,Belterra,PA,0.396,0.438,0.673,0.21
4810,291190,Iacu,BA,0.396,0.494,0.57,0.22
4810,241390,Taipu,RN,0.396,0.468,0.64,0.208
4810,520530,Cavalcante,GO,0.396,0.509,0.71,0.172
4810,270610,Ouro Branco,AL,0.396,0.444,0.626,0.223
4810,290360,Biritinga,BA,0.396,0.481,0.604,0.213
4810,231120,Potengi,CE,0.396,0.475,0.692,0.189
4810,220780,Paulistana,PI,0.396,0.483,0.642,0.201
4810,270850,Sao Luis do Quitunde,AL,0.396,0.462,0.684,0.196
4824,211003,Santa Luzia do Parua,MA,0.395,0.431,0.653,0.219
4824,291870,Lafaiete Coutinho,BA,0.395,0.483,0.635,0.201
4824,150190,Bujaru,PA,0.395,0.461,0.712,0.188
4824,220885,Riacho Frio,PI,0.395,0.47,0.626,0.21
4824,270900,Tanque D'Arca,AL,0.395,0.449,0.668,0.206
4824,290170,Antonio Cardoso,BA,0.395,0.473,0.694,0.188
4824,292275,Nova Ibia,BA,0.395,0.482,0.631,0.203
4824,241025,Porto do Mangue,RN,0.395,0.453,0.646,0.21
4824,210230,Buriti Bravo,MA,0.395,0.44,0.631,0.222
4824,210440,Goncalves Dias,MA,0.395,0.522,0.627,0.189
4824,120034,Manoel Urbano,AC,0.395,0.505,0.693,0.176
4824,313700,Ladainha,MG,0.395,0.461,0.679,0.197
4824,240540,Japi,RN,0.395,0.38,0.689,0.236
4824,251300,Salgadinho,PB,0.395,0.442,0.631,0.221
4824,231375,Umirim,CE,0.395,0.432,0.616,0.231
4824,293130,Tapiramuta,BA,0.395,0.483,0.643,0.199
4824,260370,Canhotinho,PE,0.395,0.49,0.626,0.201
4824,150805,Trairao,PA,0.395,0.528,0.691,0.169
4842,293315,Varzea Nova,BA,0.394,0.476,0.544,0.237
4842,251465,Sao Jose do Brejo do Cruz,PB,0.394,0.467,0.64,0.205
4842,290755,Caturama,BA,0.394,0.435,0.649,0.216
4842,211070,Sao Domingos do Maranhao,MA,0.394,0.499,0.577,0.212
4842,251275,Riachao do Bacamarte,PB,0.394,0.488,0.6,0.209
4842,251000,Nazarezinho,PB,0.394,0.43,0.623,0.228
4842,261153,Quixaba,PE,0.394,0.416,0.613,0.24
4842,250910,Mari,PB,0.394,0.498,0.555,0.222
4842,250710,Itapororoca,PB,0.394,0.492,0.631,0.197
4842,230837,Miraima,CE,0.394,0.398,0.682,0.225
4842,291850,Jussara,BA,0.394,0.47,0.577,0.226
4842,260660,Ibimirim,PE,0.394,0.457,0.609,0.219
4842,260795,Jaqueira,PE,0.394,0.463,0.619,0.214
4842,231390,Uruoca,CE,0.394,0.424,0.682,0.212
4842,270510,Matriz de Camaragibe,AL,0.394,0.45,0.634,0.215
4842,250330,Cachoeira dos Indios,PB,0.394,0.467,0.66,0.198
4842,291630,Itapebi,BA,0.394,0.494,0.689,0.18
4859,291220,Ibicoara,BA,0.393,0.559,0.619,0.176
4859,210460,Governador Eugenio Barros,MA,0.393,0.434,0.636,0.22
4859,241445,Triunfo Potiguar,RN,0.393,0.476,0.609,0.209
4859,210594,Lago dos Rodrigues,MA,0.393,0.435,0.601,0.233
4859,290265,Banzae,BA,0.393,0.45,0.641,0.21
4859,220400,Francinopolis,PI,0.393,0.395,0.587,0.262
4859,251480,Sao Jose dos Cordeiros,PB,0.393,0.471,0.649,0.198
4859,251615,Sossego,PB,0.393,0.437,0.632,0.219
4859,310370,Araponga,MG,0.393,0.503,0.667,0.181
4859,231095,Pires Ferreira,CE,0.393,0.446,0.675,0.201
4859,150640,Santa Cruz do Arari,PA,0.393,0.477,0.665,0.192
4859,292320,Oliveira dos Brejinhos,BA,0.393,0.452,0.69,0.195
4859,270140,Campo Alegre,AL,0.393,0.468,0.664,0.195
4859,290420,Botupora,BA,0.393,0.401,0.692,0.218
4859,291670,Itaquara,BA,0.393,0.475,0.639,0.2
4859,291430,Iramaia,BA,0.393,0.45,0.68,0.198
4859,220920,Santa Filomena,PI,0.393,0.477,0.69,0.185
4876,250020,Aguiar,PB,0.392,0.429,0.619,0.226
4876,291990,Macurure,BA,0.392,0.458,0.618,0.213
4876,211176,Senador La Rocque,MA,0.392,0.449,0.609,0.22
4876,230320,Caririacu,CE,0.392,0.438,0.619,0.222
4876,241270,Sao Pedro,RN,0.392,0.454,0.739,0.179
4876,250850,Livramento,PB,0.392,0.428,0.625,0.225
4876,292500,Planalto,BA,0.392,0.506,0.611,0.195
4876,230460,General Sampaio,CE,0.392,0.421,0.664,0.216
4876,220915,Santa Cruz dos Milagres,PI,0.392,0.428,0.619,0.227
4876,250073,Amparo,PB,0.392,0.469,0.619,0.208
4876,210312,Central do Maranhao,MA,0.392,0.436,0.606,0.228
4876,292270,Nova Canaa,BA,0.392,0.479,0.664,0.189
4876,270010,Agua Branca,AL,0.392,0.459,0.675,0.195
4876,316020,Santo Antonio do Itambe,MG,0.392,0.462,0.712,0.183
4876,220160,Beneditinos,PI,0.392,0.476,0.672,0.188
4876,150085,Anapu,PA,0.392,0.537,0.712,0.157
4892,292330,Ouricangas,BA,0.391,0.452,0.643,0.205
4892,250205,Bernardino Batista,PB,0.391,0.452,0.587,0.226
4892,260870,Lagoa dos Gatos,PE,0.391,0.469,0.609,0.209
4892,270550,Murici,AL,0.391,0.477,0.615,0.204
4892,260200,Bodoco,PE,0.391,0.472,0.686,0.185
4892,251570,Serra Grande,PB,0.391,0.519,0.637,0.181
4892,220410,Francisco Ayres,PI,0.391,0.444,0.642,0.209
4892,250940,Mogeiro,PB,0.391,0.451,0.602,0.221
4892,280240,Gararu,SE,0.391,0.455,0.659,0.199
4892,291270,Ibirapitanga,BA,0.391,0.46,0.651,0.2
4892,250860,Lucena,PB,0.391,0.479,0.642,0.195
4892,290115,America Dourada,BA,0.391,0.453,0.618,0.213
4892,211080,Sao Felix de Balsas,MA,0.391,0.462,0.669,0.193
4892,210632,Maracacume,MA,0.391,0.513,0.601,0.194
4892,292020,Malhada,BA,0.391,0.431,0.627,0.221
4907,291580,Itambe,BA,0.39,0.476,0.635,0.197
4907,221037,Sao Luis do Piaui,PI,0.39,0.433,0.621,0.22
4907,220280,Conceicao do Caninde,PI,0.39,0.474,0.618,0.202
4907,221093,Sussuapara,PI,0.39,0.467,0.61,0.208
4907,210640,Mata Roma,MA,0.39,0.414,0.639,0.224
