Posicao,ID,name,UF,IDHM1991,IDHMRenda1991,IDHMLongevidade1991,IDHMEducacao1991
442,430463,Capao da Canoa,RS,0.526,0.638,0.744,0.307
442,420550,Fraiburgo,SC,0.526,0.622,0.707,0.33
442,351190,Clementina,SP,0.526,0.614,0.743,0.319
442,353690,Pedranopolis,SP,0.526,0.588,0.77,0.322
442,210750,Paco do Lumiar,MA,0.526,0.533,0.65,0.421
442,353090,Mombuca,SP,0.526,0.682,0.726,0.294
442,354520,Salto,SP,0.526,0.669,0.72,0.302
442,353410,Oriente,SP,0.526,0.61,0.753,0.316
453,420630,Guabiruba,SC,0.525,0.638,0.81,0.28
453,350480,Balsamo,SP,0.525,0.628,0.765,0.302
453,350460,Bady Bassitt,SP,0.525,0.672,0.704,0.305
453,351650,Gabriel Monteiro,SP,0.525,0.64,0.721,0.313
453,431290,Nova Bassano,RS,0.525,0.647,0.748,0.299
453,353670,Pederneiras,SP,0.525,0.681,0.703,0.302
453,431308,Nova Padua,RS,0.525,0.631,0.782,0.294
453,314800,Patos de Minas,MG,0.525,0.641,0.717,0.315
453,160030,Macapa,AP,0.525,0.653,0.69,0.322
453,352840,Mairinque,SP,0.525,0.687,0.72,0.293
463,350390,Aruja,SP,0.524,0.689,0.754,0.277
463,410430,Campo Mourao,PR,0.524,0.637,0.708,0.319
463,350770,Brauna,SP,0.524,0.597,0.721,0.334
463,431650,Salvador do Sul,RS,0.524,0.63,0.762,0.299
463,430040,Alegrete,RS,0.524,0.651,0.686,0.322
463,354450,Rubineia,SP,0.524,0.604,0.717,0.332
463,420920,Lacerdopolis,SC,0.524,0.588,0.791,0.309
463,315470,Ribeirao Vermelho,MG,0.524,0.597,0.686,0.351
463,355040,Sao Pedro,SP,0.524,0.672,0.727,0.294
463,320120,Cachoeiro de Itapemirim,ES,0.524,0.632,0.675,0.338
473,354080,Potirendaba,SP,0.523,0.635,0.748,0.301
473,352940,Maua,SP,0.523,0.677,0.719,0.294
473,430820,Flores da Cunha,RS,0.523,0.682,0.762,0.275
473,315150,Piumhi,MG,0.523,0.63,0.719,0.316
473,412640,Sertaneja,PR,0.523,0.661,0.708,0.305
473,314480,Nova Lima,MG,0.523,0.657,0.707,0.308
473,352210,Itanhaem,SP,0.523,0.666,0.675,0.319
473,421140,Nova Erechim,SC,0.523,0.597,0.757,0.316
473,353810,Pindorama,SP,0.523,0.649,0.751,0.293
473,410780,Florai,PR,0.523,0.592,0.723,0.335
473,432190,Tres Passos,RS,0.523,0.598,0.754,0.317
484,411570,Matinhos,PR,0.522,0.651,0.723,0.303
484,351200,Colina,SP,0.522,0.646,0.751,0.294
484,316070,Santos Dumont,MG,0.522,0.58,0.705,0.348
484,410190,Assai,PR,0.522,0.628,0.693,0.326
484,352200,Itaju,SP,0.522,0.566,0.705,0.356
484,355530,Turmalina,SP,0.522,0.554,0.705,0.364
484,432080,Soledade,RS,0.522,0.615,0.734,0.316
484,352830,Magda,SP,0.522,0.603,0.68,0.346
484,352800,Macatuba,SP,0.522,0.662,0.72,0.298
484,430930,Guaiba,RS,0.522,0.629,0.75,0.301
484,350820,Buritizal,SP,0.522,0.616,0.719,0.321
484,330600,Tres Rios,RJ,0.522,0.604,0.728,0.324
496,412820,Uniao da Vitoria,PR,0.521,0.607,0.664,0.351
496,510267,Campo Verde,MT,0.521,0.68,0.729,0.286
496,520850,Goiandira,GO,0.521,0.584,0.681,0.356
496,351310,Cravinhos,SP,0.521,0.696,0.75,0.271
496,421860,Trombudo Central,SC,0.521,0.629,0.78,0.288
496,354160,Promissao,SP,0.521,0.647,0.75,0.292
496,312890,Guimarania,MG,0.521,0.599,0.744,0.317
496,351960,Ibitinga,SP,0.521,0.672,0.75,0.28
496,351780,Guaracai,SP,0.521,0.653,0.721,0.301
496,130260,Manaus,AM,0.521,0.676,0.681,0.307
496,312070,Cruzeiro da Fortaleza,MG,0.521,0.593,0.759,0.314
507,431442,Picada Cafe,RS,0.52,0.663,0.727,0.291
507,431890,Sao Luiz Gonzaga,RS,0.52,0.612,0.702,0.328
507,316294,Sao Jose da Barra,MG,0.52,0.592,0.744,0.319
507,421630,Sao Joao Batista,SC,0.52,0.615,0.77,0.297
507,411180,Jacarezinho,PR,0.52,0.625,0.736,0.306
507,314790,Passos,MG,0.52,0.653,0.711,0.303
507,330270,Marica,RJ,0.52,0.629,0.714,0.313
507,260790,Jaboatao dos Guararapes,PE,0.52,0.612,0.703,0.327
507,411535,Maripa,PR,0.52,0.635,0.74,0.299
507,353920,Pirapozinho,SP,0.52,0.634,0.719,0.309
507,430235,Bom Principio,RS,0.52,0.639,0.761,0.289
507,431130,Lagoa Vermelha,RS,0.52,0.596,0.734,0.321
507,355070,Sao Sebastiao,SP,0.52,0.686,0.735,0.279
507,411740,Ourizona,PR,0.52,0.631,0.72,0.309
521,351000,Candido Mota,SP,0.519,0.651,0.72,0.298
521,354830,Santo Expedito,SP,0.519,0.578,0.686,0.352
521,420840,Itapiranga,SC,0.519,0.572,0.787,0.31
521,350380,Artur Nogueira,SP,0.519,0.686,0.709,0.288
521,430593,Coronel Pilar,RS,0.519,0.595,0.733,0.321
521,351060,Carapicuiba,SP,0.519,0.678,0.747,0.276
521,313130,Ipatinga,MG,0.519,0.636,0.706,0.312
521,421050,Maravilha,SC,0.519,0.628,0.734,0.303
521,430750,Espumoso,RS,0.519,0.636,0.76,0.289
521,350590,Batatais,SP,0.519,0.69,0.733,0.277
521,411480,Marialva,PR,0.519,0.643,0.666,0.327
521,351885,Guatapara,SP,0.519,0.714,0.708,0.276
521,351050,Caraguatatuba,SP,0.519,0.673,0.708,0.293
521,355520,Turiuba,SP,0.519,0.596,0.719,0.327
521,355600,Urupes,SP,0.519,0.643,0.7,0.31
536,431420,Pedro Osorio,RS,0.518,0.631,0.693,0.318
536,312320,Dores do Indaia,MG,0.518,0.641,0.711,0.305
536,421150,Nova Trento,SC,0.518,0.621,0.77,0.291
536,431830,Sao Gabriel,RS,0.518,0.632,0.75,0.294
536,431647,Salvador das Missoes,RS,0.518,0.542,0.709,0.362
536,520110,Anapolis,GO,0.518,0.65,0.67,0.32
536,520120,Anhanguera,GO,0.518,0.52,0.702,0.38
536,351330,Cruzalia,SP,0.518,0.658,0.742,0.285
536,355540,Ubatuba,SP,0.518,0.671,0.711,0.292
536,521150,Itumbiara,GO,0.518,0.644,0.718,0.301
546,352930,Matao,SP,0.517,0.673,0.746,0.276
546,353500,Palestina,SP,0.517,0.652,0.748,0.284
546,430390,Campo Bom,RS,0.517,0.663,0.772,0.27
546,354930,Sao Joao do Pau D'Alho,SP,0.517,0.549,0.689,0.365
546,421500,Rio Negrinho,SC,0.517,0.611,0.711,0.319
546,510792,Sorriso,MT,0.517,0.679,0.713,0.286
546,411300,Jussara,PR,0.517,0.586,0.697,0.338
546,353490,Pacaembu,SP,0.517,0.614,0.731,0.307
546,420220,Benedito Novo,SC,0.517,0.608,0.753,0.302
546,420160,Arroio Trinta,SC,0.517,0.58,0.764,0.311
546,317130,Vicosa,MG,0.517,0.642,0.71,0.303
546,351350,Cubatao,SP,0.517,0.651,0.667,0.318
558,350580,Bastos,SP,0.516,0.631,0.715,0.304
558,410345,Cafelandia,PR,0.516,0.69,0.725,0.275
558,432320,Victor Graeff,RS,0.516,0.597,0.721,0.32
558,314240,Moema,MG,0.516,0.567,0.676,0.359
558,352920,Martinopolis,SP,0.516,0.645,0.698,0.306
558,354210,Rafard,SP,0.516,0.687,0.711,0.281
558,411110,Itambe,PR,0.516,0.583,0.72,0.327
558,150080,Ananindeua,PA,0.516,0.608,0.683,0.33
558,310960,Cachoeira da Prata,MG,0.516,0.627,0.693,0.316
558,412550,Sao Jose dos Pinhais,PR,0.516,0.648,0.725,0.293
558,421003,Luzerna,SC,0.516,0.592,0.78,0.297
558,351520,Estrela D'Oeste,SP,0.516,0.607,0.735,0.308
558,353250,Neves Paulista,SP,0.516,0.638,0.721,0.299
558,353110,Mongagua,SP,0.516,0.648,0.68,0.312
558,312710,Frutal,MG,0.516,0.65,0.754,0.28
573,353880,Piraju,SP,0.515,0.648,0.667,0.316
573,355660,Vera Cruz,SP,0.515,0.619,0.676,0.326
573,352060,Indiana,SP,0.515,0.58,0.718,0.328
573,412000,Porecatu,PR,0.515,0.605,0.671,0.336
573,430660,Dom Pedrito,RS,0.515,0.611,0.662,0.337
573,352880,Maracai,SP,0.515,0.637,0.757,0.284
573,420245,Bombinhas,SC,0.515,0.596,0.736,0.312
573,410210,Astorga,PR,0.515,0.618,0.684,0.323
573,320500,Serra,ES,0.515,0.597,0.711,0.322
573,430370,Campina das Missoes,RS,0.515,0.524,0.706,0.369
573,411845,Pato Bragado,PR,0.515,0.596,0.722,0.318
573,355370,Taquaritinga,SP,0.515,0.668,0.724,0.282
573,354940,Sao Joaquim da Barra,SP,0.515,0.681,0.721,0.278
573,351170,Charqueada,SP,0.515,0.655,0.719,0.29
573,350300,Aramina,SP,0.515,0.647,0.76,0.277
573,330070,Cabo Frio,RJ,0.515,0.633,0.7,0.309
573,350115,Aluminio,SP,0.515,0.661,0.669,0.308
590,500290,Cassilandia,MS,0.514,0.673,0.686,0.294
590,431036,Imigrante,RS,0.514,0.649,0.759,0.276
590,410840,Francisco Beltrao,PR,0.514,0.618,0.736,0.299
590,352670,Leme,SP,0.514,0.666,0.73,0.279
590,330510,Sao Joao de Meriti,RJ,0.514,0.598,0.67,0.338
590,352700,Lindoia,SP,0.514,0.673,0.744,0.271
590,313490,Jacutinga,MG,0.514,0.62,0.765,0.286
590,350940,Cajuru,SP,0.514,0.643,0.717,0.295
590,352100,Ipero,SP,0.514,0.641,0.7,0.303
590,411000,Iguaracu,PR,0.514,0.563,0.688,0.351
590,410730,Doutor Camargo,PR,0.514,0.559,0.72,0.337
590,420480,Curitibanos,SC,0.514,0.596,0.704,0.323
590,420300,Cacador,SC,0.514,0.622,0.728,0.3
590,314330,Montes Claros,MG,0.514,0.597,0.741,0.307
590,412795,Tupassi,PR,0.514,0.568,0.707,0.339
605,355150,Serrana,SP,0.513,0.662,0.711,0.287
605,350020,Adolfo,SP,0.513,0.608,0.751,0.296
605,431660,Sananduva,RS,0.513,0.596,0.75,0.302
605,353200,Morungaba,SP,0.513,0.672,0.729,0.275
605,330620,Vassouras,RJ,0.513,0.618,0.65,0.337
605,510350,Diamantino,MT,0.513,0.678,0.708,0.282
605,411600,Miraselva,PR,0.513,0.565,0.729,0.328
605,330400,Pirai,RJ,0.513,0.624,0.715,0.302
605,352730,Louveira,SP,0.513,0.672,0.769,0.261
605,350240,Anhumas,SP,0.513,0.556,0.74,0.329
605,350070,Agudos,SP,0.513,0.63,0.718,0.298
605,420690,Ibirama,SC,0.513,0.613,0.761,0.29
605,353570,Paraiso,SP,0.513,0.658,0.737,0.278
605,354550,Sandovalina,SP,0.513,0.561,0.715,0.336
605,312950,Ibia,MG,0.513,0.597,0.721,0.313
605,432000,Sapucaia do Sul,RS,0.513,0.625,0.748,0.288
605,330025,Arraial do Cabo,RJ,0.513,0.624,0.7,0.309
605,330225,Itatiaia,RJ,0.513,0.658,0.755,0.272
605,430645,Dois Lajeados,RS,0.513,0.698,0.767,0.252
605,410980,Ibipora,PR,0.513,0.614,0.728,0.302
625,311580,Centralina,MG,0.512,0.569,0.675,0.35
625,352360,Itirapina,SP,0.512,0.663,0.719,0.282
625,311860,Contagem,MG,0.512,0.631,0.688,0.309
625,411690,Nova Esperanca,PR,0.512,0.622,0.704,0.306
625,313310,Itanhandu,MG,0.512,0.64,0.694,0.303
625,354060,Porto Feliz,SP,0.512,0.666,0.751,0.269
625,351730,Guaimbe,SP,0.512,0.626,0.714,0.3
625,500370,Dourados,MS,0.512,0.645,0.713,0.292
625,431100,Jaguarao,RS,0.512,0.621,0.706,0.306
625,411820,Paranagua,PR,0.512,0.647,0.713,0.291
625,432220,Tupancireta,RS,0.512,0.619,0.702,0.308
625,431075,Ivora,RS,0.512,0.573,0.754,0.31
625,354010,Pongai,SP,0.512,0.592,0.725,0.312
638,350630,Bernardino de Campos,SP,0.511,0.633,0.689,0.306
638,316720,Sete Lagoas,MG,0.511,0.62,0.717,0.301
638,421850,Treze Tilias,SC,0.511,0.616,0.756,0.287
638,431000,Ibiruba,RS,0.511,0.65,0.734,0.279
638,313880,Luz,MG,0.511,0.674,0.711,0.279
638,432300,Viamao,RS,0.511,0.626,0.758,0.281
638,430467,Capivari do Sul,RS,0.511,0.651,0.763,0.268
638,330220,Itaperuna,RJ,0.511,0.63,0.703,0.301
638,313760,Lagoa Santa,MG,0.511,0.632,0.71,0.297
638,411722,Nova Santa Rosa,PR,0.511,0.601,0.702,0.317
638,353380,Oleo,SP,0.511,0.579,0.724,0.319
649,521290,Marzagao,GO,0.51,0.632,0.7,0.299
649,431310,Nova Palma,RS,0.51,0.595,0.76,0.293
649,431775,Santo Antonio do Planalto,RS,0.51,0.63,0.765,0.276
649,316470,Sao Sebastiao do Paraiso,MG,0.51,0.636,0.731,0.285
649,411915,Pinhais,PR,0.51,0.639,0.697,0.297
649,350635,Bertioga,SP,0.51,0.689,0.716,0.269
649,431580,Roca Sales,RS,0.51,0.618,0.745,0.288
649,421175,Otacilio Costa,SC,0.51,0.621,0.707,0.303
649,320110,Bom Jesus do Norte,ES,0.51,0.56,0.676,0.351
649,354840,Santopolis do Aguapei,SP,0.51,0.594,0.689,0.325
659,420830,Itapema,SC,0.509,0.646,0.726,0.282
659,431295,Nova Boa Vista,RS,0.509,0.555,0.721,0.33
659,432166,Tres Cachoeiras,RS,0.509,0.685,0.744,0.258
659,350090,Altair,SP,0.509,0.608,0.7,0.309
659,431975,Sao Vendelino,RS,0.509,0.622,0.777,0.273
659,430003,Acegua,RS,0.509,0.62,0.749,0.284
659,354260,Registro,SP,0.509,0.657,0.695,0.288
659,500320,Corumba,MS,0.509,0.61,0.712,0.304
659,221100,Teresina,PI,0.509,0.606,0.708,0.308
659,421000,Luiz Alves,SC,0.509,0.646,0.753,0.271
669,431090,Jacutinga,RS,0.508,0.597,0.734,0.299
669,352270,Itapolis,SP,0.508,0.648,0.722,0.28
669,353700,Pedregulho,SP,0.508,0.639,0.711,0.289
669,316490,Sao Sebastiao do Rio Verde,MG,0.508,0.515,0.719,0.353
669,421170,Orleans,SC,0.508,0.608,0.756,0.286
669,353300,Nova Granada,SP,0.508,0.649,0.731,0.277
669,351980,Icem,SP,0.508,0.661,0.685,0.289
669,412710,Telemaco Borba,PR,0.508,0.632,0.644,0.322
669,312770,Governador Valadares,MG,0.508,0.637,0.701,0.294
669,316290,Sao Joao Nepomuceno,MG,0.508,0.598,0.686,0.319
669,431760,Santo Antonio da Patrulha,RS,0.508,0.625,0.748,0.281
669,352080,Inubia Paulista,SP,0.508,0.578,0.729,0.311
669,431643,Saldanha Marinho,RS,0.508,0.694,0.734,0.258
682,354400,Rio das Pedras,SP,0.507,0.684,0.726,0.263
682,510704,Primavera do Leste,MT,0.507,0.688,0.701,0.271
682,521740,Pires do Rio,GO,0.507,0.619,0.7,0.3
682,350960,Campo Limpo Paulista,SP,0.507,0.672,0.704,0.276
682,310830,Borda da Mata,MG,0.507,0.622,0.744,0.282
682,420515,Doutor Pedrinho,SC,0.507,0.613,0.717,0.296
682,315690,Sacramento,MG,0.507,0.602,0.727,0.298
682,270430,Maceio,AL,0.507,0.649,0.594,0.339
682,315960,Santa Rita do Sapucai,MG,0.507,0.633,0.721,0.286
682,352160,Irapuru,SP,0.507,0.626,0.722,0.289
682,350970,Campos do Jordao,SP,0.507,0.682,0.735,0.26
682,412840,Urai,PR,0.507,0.626,0.693,0.3
682,421590,Sao Bonifacio,SC,0.507,0.573,0.774,0.293
682,315140,Pitangui,MG,0.507,0.592,0.74,0.297
682,311140,Campo Florido,MG,0.507,0.661,0.719,0.275
697,431844,Sao Jorge,RS,0.506,0.604,0.72,0.298
697,316990,Uba,MG,0.506,0.598,0.733,0.296
697,352190,Itajobi,SP,0.506,0.63,0.73,0.281
697,352585,Jumirim,SP,0.506,0.645,0.759,0.264
697,431960,Sao Sepe,RS,0.506,0.617,0.717,0.293
697,350720,Bora,SP,0.506,0.555,0.76,0.307
697,431110,Jaguari,RS,0.506,0.603,0.742,0.289
697,314950,Pequeri,MG,0.506,0.599,0.678,0.319
697,420380,Canoinhas,SC,0.506,0.576,0.706,0.319
697,355240,Sumare,SP,0.506,0.655,0.759,0.261
697,351740,Guaira,SP,0.506,0.659,0.721,0.272
697,430620,Cruzeiro do Sul,RS,0.506,0.61,0.733,0.289
697,330170,Duque de Caxias,RJ,0.506,0.604,0.67,0.32
710,500830,Tres Lagoas,MS,0.505,0.633,0.67,0.303
710,311430,Carmo do Paranaiba,MG,0.505,0.6,0.744,0.289
710,410550,Cianorte,PR,0.505,0.626,0.72,0.285
710,421470,Rio dos Cedros,SC,0.505,0.608,0.721,0.293
710,352110,Ipeuna,SP,0.505,0.629,0.76,0.269
710,313170,Itabira,MG,0.505,0.627,0.712,0.289
710,320420,Piuma,ES,0.505,0.588,0.687,0.319
710,430595,Cotipora,RS,0.505,0.639,0.733,0.275
710,330100,Campos dos Goytacazes,RJ,0.505,0.617,0.658,0.318
710,330290,Miguel Pereira,RJ,0.505,0.638,0.65,0.31
710,420950,Laurentino,SC,0.505,0.597,0.761,0.283
710,355690,Vista Alegre do Alto,SP,0.505,0.683,0.744,0.253
710,312790,Grupiara,MG,0.505,0.567,0.728,0.312
710,350930,Cajobi,SP,0.505,0.66,0.705,0.277
710,410200,Assis Chateaubriand,PR,0.505,0.604,0.708,0.301
710,314390,Muriae,MG,0.505,0.613,0.729,0.288
710,352040,Ilhabela,SP,0.505,0.661,0.687,0.284
710,353660,Paulo de Faria,SP,0.505,0.644,0.683,0.292
728,431060,Itaqui,RS,0.504,0.606,0.754,0.28
728,350880,Cafelandia,SP,0.504,0.596,0.746,0.288
728,420390,Capinzal,SC,0.504,0.598,0.764,0.281
728,410110,Andira,PR,0.504,0.578,0.666,0.332
728,421600,Sao Carlos,SC,0.504,0.575,0.731,0.305
728,430066,Andre da Rocha,RS,0.504,0.601,0.763,0.279
728,410590,Colorado,PR,0.504,0.616,0.704,0.296
728,432160,Tramandai,RS,0.504,0.622,0.714,0.288
728,421750,Seara,SC,0.504,0.645,0.758,0.262
728,351940,Ibira,SP,0.504,0.625,0.764,0.268
728,353120,Monte Alegre do Sul,SP,0.504,0.627,0.744,0.274
728,351070,Cardoso,SP,0.504,0.629,0.699,0.291
728,410080,Alvorada do Sul,PR,0.504,0.583,0.739,0.297
728,431150,Lavras do Sul,RS,0.504,0.635,0.669,0.301
728,351470,Echapora,SP,0.504,0.63,0.744,0.273
728,353370,Ocaucu,SP,0.504,0.566,0.729,0.31
728,351420,Dolcinopolis,SP,0.504,0.559,0.705,0.324
745,431043,Ipe,RS,0.503,0.669,0.744,0.256
745,431790,Santo Cristo,RS,0.503,0.57,0.734,0.304
745,412580,Sao Pedro do Ivai,PR,0.503,0.575,0.735,0.302
745,311940,Coronel Fabriciano,MG,0.503,0.617,0.706,0.292
745,352510,Jardinopolis,SP,0.503,0.673,0.748,0.253
745,500520,Ladario,MS,0.503,0.551,0.712,0.324
751,330300,Miracema,RJ,0.502,0.573,0.647,0.342
751,352650,Lavinia,SP,0.502,0.636,0.697,0.286
751,431971,Sao Valentim do Sul,RS,0.502,0.596,0.76,0.28
751,421350,Porto Belo,SC,0.502,0.619,0.756,0.27
751,330120,Carmo,RJ,0.502,0.58,0.663,0.328
751,355680,Viradouro,SP,0.502,0.673,0.705,0.267
751,330350,Nova Iguacu,RJ,0.502,0.595,0.675,0.315
751,421090,Modelo,SC,0.502,0.578,0.757,0.289
751,412350,Santa Helena,PR,0.502,0.607,0.73,0.286
751,351560,Fernando Prestes,SP,0.502,0.631,0.744,0.27
751,430435,Candiota,RS,0.502,0.612,0.753,0.274
751,432065,Silveira Martins,RS,0.502,0.589,0.76,0.282
751,430150,Augusto Pestana,RS,0.502,0.636,0.716,0.277
751,330580,Teresopolis,RJ,0.502,0.649,0.679,0.287
751,432380,Xangri-La,RS,0.502,0.658,0.761,0.252
751,351100,Castilho,SP,0.502,0.619,0.711,0.288
767,354370,Rincao,SP,0.501,0.653,0.709,0.271
767,353530,Palmital,SP,0.501,0.629,0.685,0.291
767,430195,Barra Funda,RS,0.501,0.552,0.742,0.307
767,320060,Aracruz,ES,0.501,0.638,0.668,0.295
767,431730,Santa Vitoria do Palmar,RS,0.501,0.649,0.668,0.29
767,352220,Itapecerica da Serra,SP,0.501,0.711,0.696,0.254
767,311000,Caete,MG,0.501,0.578,0.685,0.318
767,351580,Flora Rica,SP,0.501,0.588,0.68,0.315
767,430240,Bom Retiro do Sul,RS,0.501,0.609,0.708,0.292
767,351830,Guararema,SP,0.501,0.645,0.687,0.284
767,353360,Nuporanga,SP,0.501,0.662,0.721,0.263
767,350920,Cajamar,SP,0.501,0.684,0.712,0.258
767,412405,Santa Terezinha de Itaipu,PR,0.501,0.623,0.693,0.291
780,510790,Sinop,MT,0.5,0.689,0.78,0.232
780,320240,Guarapari,ES,0.5,0.607,0.689,0.299
780,354600,Santa Branca,SP,0.5,0.689,0.703,0.258
780,315580,Rio Pomba,MG,0.5,0.583,0.733,0.292
780,421280,Balneario Picarras,SC,0.5,0.61,0.733,0.28
780,355330,Tambau,SP,0.5,0.626,0.738,0.271
780,430057,Alto Feliz,RS,0.5,0.59,0.754,0.281
780,431370,Palmeira das Missoes,RS,0.5,0.618,0.75,0.27
780,420660,Guaruja do Sul,SC,0.5,0.59,0.764,0.278
789,520780,Firminopolis,GO,0.499,0.595,0.653,0.32
789,310260,Andradas,MG,0.499,0.657,0.766,0.247
789,430630,David Canabarro,RS,0.499,0.571,0.75,0.291
789,355610,Valentim Gentil,SP,0.499,0.607,0.706,0.29
789,240200,Caico,RN,0.499,0.567,0.693,0.316
789,351720,Guaicara,SP,0.499,0.582,0.73,0.293
789,330450,Rio das Flores,RJ,0.499,0.615,0.678,0.298
789,420680,Ibicare,SC,0.499,0.582,0.764,0.279
789,316210,Sao Gotardo,MG,0.499,0.618,0.71,0.284
789,351920,Iacri,SP,0.499,0.599,0.735,0.282
789,311330,Carangola,MG,0.499,0.581,0.729,0.293
789,353475,Ouroeste,SP,0.499,0.621,0.703,0.284
789,431843,Sao Joao do Polesine,RS,0.499,0.605,0.72,0.286
789,412070,Quatigua,PR,0.499,0.587,0.664,0.319
803,432110,Tapes,RS,0.498,0.646,0.714,0.267
803,430870,Gaurama,RS,0.498,0.579,0.781,0.273
803,354410,Rio Grande da Serra,SP,0.498,0.628,0.719,0.274
803,432130,Taquari,RS,0.498,0.603,0.709,0.289
803,110030,Vilhena,RO,0.498,0.655,0.665,0.284
803,411710,Nova Londrina,PR,0.498,0.62,0.715,0.278
803,521020,Ipora,GO,0.498,0.6,0.676,0.304
803,430020,Ajuricaba,RS,0.498,0.593,0.72,0.289
803,431365,Palmares do Sul,RS,0.498,0.649,0.754,0.253
803,353950,Pitangueiras,SP,0.498,0.653,0.717,0.263
803,420205,Balneario Barra do Sul,SC,0.498,0.567,0.725,0.301
803,310510,Bambui,MG,0.498,0.591,0.719,0.291
803,521380,Morrinhos,GO,0.498,0.609,0.71,0.286
803,352970,Miguelopolis,SP,0.498,0.629,0.714,0.275
803,431238,Monte Belo do Sul,RS,0.498,0.625,0.777,0.255
803,354110,Presidente Alves,SP,0.498,0.573,0.687,0.313
819,330180,Engenheiro Paulo de Frontin,RJ,0.497,0.566,0.673,0.323
819,170950,Gurupi,TO,0.497,0.662,0.658,0.281
819,410630,Corbelia,PR,0.497,0.579,0.725,0.292
819,314990,Perdoes,MG,0.497,0.572,0.731,0.293
819,316200,Sao Goncalo do Sapucai,MG,0.497,0.593,0.74,0.279
819,520450,Caldas Novas,GO,0.497,0.65,0.682,0.277
819,522010,Sao Luis de Montes Belos,GO,0.497,0.592,0.676,0.306
819,521210,Joviania,GO,0.497,0.629,0.679,0.287
819,421910,Vargeao,SC,0.497,0.602,0.733,0.278
819,521190,Jatai,GO,0.497,0.651,0.718,0.262
819,410370,Cambe,PR,0.497,0.607,0.704,0.287
819,421780,Taio,SC,0.497,0.619,0.733,0.271
819,320130,Cariacica,ES,0.497,0.586,0.687,0.305
819,431513,Pouso Novo,RS,0.497,0.613,0.772,0.26
819,330210,Itaocara,RJ,0.497,0.576,0.7,0.305
819,351870,Guaruja,SP,0.497,0.654,0.689,0.272
819,354040,Populina,SP,0.497,0.597,0.741,0.277
836,420400,Catanduvas,SC,0.496,0.61,0.723,0.276
836,355010,Sao Manuel,SP,0.496,0.671,0.733,0.248
836,411340,Leopolis,PR,0.496,0.558,0.718,0.304
836,353020,Mirante do Paranapanema,SP,0.496,0.566,0.703,0.306
836,430540,Chiapetta,RS,0.496,0.585,0.72,0.289
836,353205,Motuca,SP,0.496,0.668,0.75,0.243
836,431590,Rodeio Bonito,RS,0.496,0.555,0.751,0.293
836,353450,Oscar Bressane,SP,0.496,0.597,0.729,0.281
836,352010,Igarapava,SP,0.496,0.648,0.719,0.262
836,431640,Rosario do Sul,RS,0.496,0.591,0.714,0.29
836,522180,Urutai,GO,0.496,0.591,0.639,0.324
836,411260,Jardim Olinda,PR,0.496,0.525,0.713,0.326
848,311800,Congonhas,MG,0.495,0.611,0.685,0.29
848,421710,Sao Martinho,SC,0.495,0.553,0.717,0.306
848,432050,Sertao,RS,0.495,0.552,0.752,0.293
848,510480,Jaciara,MT,0.495,0.623,0.701,0.277
848,355230,Sud Mennucci,SP,0.495,0.625,0.719,0.27
848,420520,Erval Velho,SC,0.495,0.577,0.738,0.285
848,412730,Terra Rica,PR,0.495,0.623,0.728,0.267
848,110020,Porto Velho,RO,0.495,0.66,0.633,0.29
848,510263,Campo Novo do Parecis,MT,0.495,0.676,0.708,0.254
848,432230,Tuparendi,RS,0.495,0.563,0.75,0.288
848,500660,Ponta Pora,MS,0.495,0.662,0.721,0.254
848,420610,Grao Para,SC,0.495,0.656,0.768,0.241
848,420710,Ilhota,SC,0.495,0.607,0.785,0.254
848,320220,Fundao,ES,0.495,0.603,0.668,0.301
862,430440,Canela,RS,0.494,0.634,0.75,0.253
862,350290,Aracoiaba da Serra,SP,0.494,0.644,0.722,0.259
862,351290,Cosmorama,SP,0.494,0.589,0.703,0.291
862,421790,Tangara,SC,0.494,0.616,0.758,0.258
862,311510,Cassia,MG,0.494,0.628,0.734,0.261
862,353150,Monte Azul Paulista,SP,0.494,0.664,0.694,0.262
862,431620,Rondinha,RS,0.494,0.604,0.751,0.266
862,355590,Uru,SP,0.494,0.527,0.688,0.332
862,320460,Santa Teresa,ES,0.494,0.597,0.746,0.27
862,315290,Pratapolis,MG,0.494,0.58,0.734,0.283
862,351640,Franco da Rocha,SP,0.494,0.663,0.717,0.253
862,355630,Valparaiso,SP,0.494,0.614,0.71,0.277
862,351140,Cerqueira Cesar,SP,0.494,0.662,0.675,0.27
862,430280,Cacapava do Sul,RS,0.494,0.596,0.686,0.294
876,351600,Florida Paulista,SP,0.493,0.595,0.695,0.289
876,351907,Hortolandia,SP,0.493,0.645,0.743,0.25
876,353590,Paranapua,SP,0.493,0.595,0.742,0.272
876,353770,Piacatu,SP,0.493,0.566,0.721,0.294
876,315540,Rio Novo,MG,0.493,0.573,0.727,0.288
876,354630,Santa Cruz das Palmeiras,SP,0.493,0.655,0.719,0.254
876,421725,Sao Pedro de Alcantara,SC,0.493,0.602,0.757,0.263
876,431675,Santa Clara do Sul,RS,0.493,0.591,0.758,0.267
876,520390,Buriti Alegre,GO,0.493,0.626,0.648,0.295
876,353310,Nova Guataporanga,SP,0.493,0.53,0.759,0.297
876,411350,Loanda,PR,0.493,0.617,0.698,0.278
876,310590,Barroso,MG,0.493,0.544,0.711,0.309
